,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"8. What is your revenue outlook for 2014, compared to 2013?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Up by 10% or more,47,46.10%,,,,,,,,,,,
"Up, by less than 10%",32,31.40%,,,,,,,,,,,
Same as 2013,18,17.70%,,,,,,,,,,,
"Down, by less than 10%",5,4.90%,,,,,,,,,,,
Down by more than 10%,0,0.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"9. Roughly what percent of your work time do you spend conducting business via a smartphone (e.g., an iPhone or Samsung Galaxy) and/or tablet (e.g., an iPad)?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
None,6,5.90%,,,,,,,,,,,
Up to 25%,19,18.80%,,,,,,,,,,,
25% to 49%,25,24.80%,,,,,,,,,,,
50% to 74%,33,32.70%,,,,,,,,,,,
75% to 99%,16,15.80%,,,,,,,,,,,
100% - I only do business on my smartphone and/or tablet,2,2.00%,,,,,,,,,,,
,,,,,,,,,,,,,
Statistics,,,,,,,,,,,,,
Sum,"3,675.00",,,,,,,,,,,,
Average,48.4,,,,,,,,,,,,
StdDev,20,,,,,,,,,,,,
Max,100,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
10. Which of the following transactions does your business handle on smartphones and/or tablets? (select all that apply),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Returns / exchanges,47,46.10%,,,,,,,,,,,
Capture customer contact information,72,70.60%,,,,,,,,,,,
Email receipts,75,73.50%,,,,,,,,,,,
Check inventory availability,59,57.80%,,,,,,,,,,,
None of the above,11,10.80%,,,,,,,,,,,
I don’t know,0,0.00%,,,,,,,,,,,
Other (please describe),2,2.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"11. On a scale of 1 (not at all important) to 5 (very important), please rate each of these items:",,,,,,,,,,,,,
,1 (not at all important),,2,,3 (somewhat important),,4,,5 (very important),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Smartphones and tablets for my business,7.80%,8,2.90%,3,10.80%,11,26.50%,27,52.00%,53,102,,
Virus and malware protection for my business,3.00%,3,1.00%,1,14.90%,15,20.80%,21,60.40%,61,101,,
Virus and malware protection for my smartphones and/or tablets,4.00%,4,5.00%,5,8.90%,9,27.70%,28,54.50%,55,101,,
Keeping data safe on smartphones and tablets,5.90%,6,1.00%,1,9.90%,10,30.70%,31,52.50%,53,101,,
Preventing smartphones and tablets from being lost or stolen,4.00%,4,3.00%,3,12.00%,12,31.00%,31,50.00%,50,100,,
Restricting employees' personal use of business smartphones and tablets,3.00%,3,9.00%,9,17.00%,17,33.00%,33,38.00%,38,100,,
Making my team more productive and saving costs by using more smartphones and tablets,5.00%,5,2.00%,2,12.00%,12,33.00%,33,48.00%,48,100,,
The information security policies of a vendor (such as a CPA or payroll service provider) as a factor in choosing / working with that vendor,7.00%,7,4.00%,4,12.00%,12,29.00%,29,48.00%,48,100,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
12. Do you provide smartphones or tablets to employees or contractors?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
"Yes, for use during working hours only",60,59.40%,,,,,,,,,,,
"Yes, for employees / contractors to take home (personal use permitted)",31,30.70%,,,,,,,,,,,
No,10,9.90%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
13. What kinds of smartphones / tablets do you provide to employees or contractors? (select all that apply),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
iOS,46,51.10%,,,,,,,,,,,
Android,66,73.30%,,,,,,,,,,,
Windows,27,30.00%,,,,,,,,,,,
"Other (e.g., BlackBerry)",5,5.60%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"15. On average, how many total devices (i.e., desktop computer / workstation, laptop / portable PC, smartphone, tablet) does each of your employees typically use on a daily basis for work purposes?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
None,1,1.00%,,,,,,,,,,,
One,22,21.80%,,,,,,,,,,,
Two,45,44.60%,,,,,,,,,,,
Three,19,18.80%,,,,,,,,,,,
Four,3,3.00%,,,,,,,,,,,
Five or more,11,10.90%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
16. Please answer each of the following questions yes or no:,,,,,,,,,,,,,
,Yes,,No,,Responses,,,,,,,,
,%,#,%,#,#,,,,,,,,
Do you feel that small businesses are more prone / vulnerable to attack from cybercriminals than mid-sized or large businesses are?,74.30%,75,25.70%,26,101,,,,,,,,
Does your company have a security policy regarding using smartphones / tablets for business purposes?,83.20%,84,16.80%,17,101,,,,,,,,
Does your company have a plan to deal with a lost or stolen company-issued smartphone / tablet?,80.00%,80,20.00%,20,100,,,,,,,,
"Have your employees ever lost a company-issued smartphone / tablet, or had one stolen?",49.50%,50,50.50%,51,101,,,,,,,,
Do you plan to use more tablets or “phablets” in the next year in your business?,65.30%,66,34.70%,35,101,,,,,,,,
Do you or your employees keep customer information on smartphones / tablets?,71.70%,71,28.30%,28,99,,,,,,,,
Do you believe that the use of smartphones / tablets in your company creates a security risk?,63.40%,64,36.60%,37,101,,,,,,,,
Is the information that you or your employees store on smartphones / tablets important to conducting your business?,80.20%,81,19.80%,20,101,,,,,,,,
Do you use a security product on your smartphones / tablets today to protect against malware and / or theft or loss?,75.20%,76,24.80%,25,101,,,,,,,,
Do you see any value in having a security product on your smartphones / tablets?,81.00%,81,19.00%,19,100,,,,,,,,
Do you feel you have a good understanding of how your employees use their smartphones / tablets for work?,84.80%,84,15.20%,15,99,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
17. Did your lost or stolen company-issued smartphone/tablet result in a breach or data theft?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Yes,18,39.10%,,,,,,,,,,,
No,28,60.90%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"18. In general, where would you say you first learn about new products and services for your business? (rank from most to least important)",,,,,,,,,,,,,
Item,Score,Overall Rank,,,,,,,,,,,
"Direct from vendors – e.g., email, websites, trade shows, sales call from representative, etc.",625,1,,,,,,,,,,,
Analysts like Forrester or Gartner,568,2,,,,,,,,,,,
Business news media / review sites / blogs,546,3,,,,,,,,,,,
"My internal team – e.g., my IT manager, financial manager, HR manager, etc.",512,4,,,,,,,,,,,
"My external team – e.g., my accountant, attorney or local technology consultant / reseller",437,5,,,,,,,,,,,
In a store,394,6,,,,,,,,,,,
Online forum / discussion board,387,7,,,,,,,,,,,
Other business owners / peers / colleagues,385,8,,,,,,,,,,,
Social media site,346,9,,,,,,,,,,,
total_responses_text: 101,,,,,,,,,,,,,
"Score is a weighted calculation. Items ranked first are valued higher than the following ranks, the score is the sum of all weighted rank counts.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"19. On a scale of 1 (very unlikely) to 5 (very likely), please rate how likely you are to first learn about a product or service for your business via each of these specific sources / formats.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,7.00%,7,12.00%,12,20.00%,20,29.00%,29,32.00%,32,100,,
Audio podcast,13.50%,13,18.80%,18,18.80%,18,26.00%,25,22.90%,22,96,,
Banner ad on a website,16.00%,16,14.00%,14,24.00%,24,26.00%,26,20.00%,20,100,,
Blog,14.00%,14,10.00%,10,19.00%,19,37.00%,37,20.00%,20,100,,
Call from or meeting with sales representative,5.00%,5,7.00%,7,26.00%,26,29.00%,29,33.00%,33,100,,
Case study,3.00%,3,10.00%,10,26.00%,26,33.00%,33,28.00%,28,100,,
eBook / guide / handbook,8.00%,8,18.00%,18,22.00%,22,20.00%,20,32.00%,32,100,,
Email newsletter,7.00%,7,11.00%,11,23.00%,23,30.00%,30,29.00%,29,100,,
Event or trade show,7.00%,7,6.00%,6,23.00%,23,32.00%,32,32.00%,32,100,,
Facebook,20.00%,20,9.00%,9,22.00%,22,27.00%,27,22.00%,22,100,,
Forum or discussion board,7.10%,7,15.20%,15,22.20%,22,31.30%,31,24.20%,24,99,,
Google ,14.00%,14,12.00%,12,21.00%,21,35.00%,35,18.00%,18,100,,
Infographic,19.60%,19,12.40%,12,23.70%,23,20.60%,20,23.70%,23,97,,
LinkedIn,18.40%,18,10.20%,10,18.40%,18,28.60%,28,24.50%,24,98,,
Newspaper / magazine (print or online),6.10%,6,15.20%,15,24.20%,24,27.30%,27,27.30%,27,99,,
One-off email,10.30%,10,15.50%,15,21.60%,21,27.80%,27,24.70%,24,97,,
Outdoor billboard or signage,21.20%,21,12.10%,12,18.20%,18,22.20%,22,26.30%,26,99,,
Peer / colleague,3.00%,3,3.00%,3,19.20%,19,34.30%,34,40.40%,40,99,,
"Postcard, letter or catalog in the mail",13.10%,13,12.10%,12,20.20%,20,30.30%,30,24.20%,24,99,,
Press release,15.20%,15,6.10%,6,28.30%,28,25.30%,25,25.30%,25,99,,
Print newsletter,8.20%,8,12.20%,12,23.50%,23,26.50%,26,29.60%,29,98,,
Product section of a vendor’s website,4.00%,4,13.10%,13,22.20%,22,31.30%,31,29.30%,29,99,,
Radio,15.30%,15,18.40%,18,24.50%,24,15.30%,15,26.50%,26,98,,
Research report,6.30%,6,9.40%,9,25.00%,24,32.30%,31,27.10%,26,96,,
Resource section of a vendor’s website,5.30%,5,13.70%,13,20.00%,19,28.40%,27,32.60%,31,95,,
TV,12.20%,12,14.30%,14,19.40%,19,25.50%,25,28.60%,28,98,,
Twitter,21.40%,21,7.10%,7,24.50%,24,19.40%,19,27.60%,27,98,,
Video on vendor website,7.10%,7,17.30%,17,24.50%,24,27.60%,27,23.50%,23,98,,
Webinar/webcast,11.30%,11,12.40%,12,26.80%,26,18.60%,18,30.90%,30,97,,
White paper,10.10%,10,10.10%,10,25.30%,25,26.30%,26,28.30%,28,99,,
YouTube,18.40%,18,12.20%,12,21.40%,21,24.50%,24,23.50%,23,98,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"22. Who do you rely on most for information, advice or recommendations when you are investigating new products or services for your business? (rank from most to least important)",,,,,,,,,,,,,
Item,Score,Overall Rank,,,,,,,,,,,
My internal team,349,1,,,,,,,,,,,
"My external team (e.g., accountant, attorney, consultant, tech vendor, etc.)",339,2,,,,,,,,,,,
Peers / colleagues,261,3,,,,,,,,,,,
"Third-party experts, e.g., analysts, bloggers or reviewers",238,4,,,,,,,,,,,
Vendors,222,5,,,,,,,,,,,
total_responses_text: 99,,,,,,,,,,,,,
"Score is a weighted calculation. Items ranked first are valued higher than the following ranks, the score is the sum of all weighted rank counts.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"23. Once your company has decided to investigate a new product or service for your business, who typically leads the research? (select the closest answer)",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Me,61,60.40%,,,,,,,,,,,
"The relevant manager / group (e.g. IT, sales, HR, etc.)",34,33.70%,,,,,,,,,,,
My office manager,4,4.00%,,,,,,,,,,,
An external consultant,1,1.00%,,,,,,,,,,,
Other (please describe),1,1.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"24. On a scale of 1 (do not want at all) to 5 (want very much), please rate when you want to hear from a salesperson:",,,,,,,,,,,,,
,1 (do not want),,2,,3,,4,,5 (want very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
After we first learn about a product or service,5.90%,6,9.90%,10,24.80%,25,25.70%,26,33.70%,34,101,,
Once we are considering purchasing a product or service,0.00%,0,6.00%,6,18.00%,18,45.00%,45,31.00%,31,100,,
Once we are ready to purchase a product or service,0.00%,0,4.00%,4,15.80%,16,36.60%,37,43.60%,44,101,,
"On an ongoing basis, for example via occasional calls or emails",4.00%,4,9.90%,10,20.80%,21,35.60%,36,29.70%,30,101,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"25. When you do meet with a salesperson, please rate how much you like each of these kinds of materials they might review with you. Please use a scale of 1 (do not like at all) to 5 (like very much).",,,,,,,,,,,,,
,1 (do not like at all),,2,,3,,4,,5 (like very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Printed pieces,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,,
Sheets or brochures describing the product,5.00%,5,7.90%,8,21.80%,22,31.70%,32,33.70%,34,101,,
Checklist or worksheet to determine the right product configuration for your needs,2.00%,2,6.90%,7,22.80%,23,44.60%,45,23.80%,24,101,,
Customer stories or case studies,5.90%,6,5.00%,5,22.80%,23,34.70%,35,31.70%,32,101,,
"Handbook or guide on a business management topic, like how to get new customers",4.00%,4,10.90%,11,21.80%,22,31.70%,32,31.70%,32,101,,
Tablet computer (such as an iPad),0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,,
Interactive tool to determine the right product configuration for your needs,6.00%,6,9.00%,9,23.00%,23,34.00%,34,28.00%,28,100,,
"Instant quote / order confirmation with specifications, costs, delivery timing, etc.",3.00%,3,6.90%,7,25.70%,26,40.60%,41,23.80%,24,101,,
Presentation (like a PowerPoint) on product features and benefits,6.90%,7,7.90%,8,23.80%,24,32.70%,33,28.70%,29,101,,
Presentation featuring customer stories or case studies,5.90%,6,10.90%,11,22.80%,23,32.70%,33,27.70%,28,101,,
Video describing the product features and benefits,5.10%,5,4.00%,4,27.30%,27,29.30%,29,34.30%,34,99,,
Video presenting customer stories or case studies,5.00%,5,11.00%,11,19.00%,19,38.00%,38,27.00%,27,100,,
"Video on a business management topic, like how to get new customers",9.00%,9,10.00%,10,23.00%,23,25.00%,25,33.00%,33,100,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"26. On a scale of 1 (very unlikely) to 5 (very likely), please rate how likely you are to use each of these sources / formats when you are researching a product or service for your business.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,3.00%,3,7.00%,7,25.00%,25,40.00%,40,25.00%,25,100,,
Audio podcast,12.00%,12,17.00%,17,23.00%,23,30.00%,30,18.00%,18,100,,
Banner ad on a website,20.00%,20,11.00%,11,18.00%,18,20.00%,20,31.00%,31,100,,
Blog,16.00%,16,9.00%,9,22.00%,22,30.00%,30,23.00%,23,100,,
Call from or meeting with sales representative,1.00%,1,8.10%,8,24.20%,24,32.30%,32,34.30%,34,99,,
Case study,4.00%,4,7.00%,7,25.00%,25,34.00%,34,30.00%,30,100,,
eBook / guide / handbook,7.00%,7,11.00%,11,26.00%,26,29.00%,29,27.00%,27,100,,
Email newsletter,1.00%,1,13.10%,13,33.30%,33,26.30%,26,26.30%,26,99,,
Event or trade show,4.00%,4,4.00%,4,26.30%,26,28.30%,28,37.40%,37,99,,
Facebook,23.00%,23,6.00%,6,21.00%,21,30.00%,30,20.00%,20,100,,
Forum or chat site,15.00%,15,5.00%,5,24.00%,24,29.00%,29,27.00%,27,100,,
Google ,16.00%,16,7.00%,7,28.00%,28,29.00%,29,20.00%,20,100,,
Infographic,19.00%,19,15.00%,15,13.00%,13,28.00%,28,25.00%,25,100,,
"Interactive tool, such as a calculator or configurator",11.00%,11,7.00%,7,28.00%,28,34.00%,34,20.00%,20,100,,
LinkedIn,15.00%,15,11.00%,11,22.00%,22,26.00%,26,26.00%,26,100,,
Newspaper / magazine (print or online),8.00%,8,10.00%,10,28.00%,28,30.00%,30,24.00%,24,100,,
One-off email,7.10%,7,11.20%,11,23.50%,23,30.60%,30,27.60%,27,98,,
Outdoor billboard or signage,16.20%,16,14.10%,14,18.20%,18,21.20%,21,30.30%,30,99,,
Peer / colleague,4.10%,4,7.10%,7,20.40%,20,32.70%,32,35.70%,35,98,,
"Postcard, letter or catalog in the mail",8.10%,8,16.20%,16,21.20%,21,30.30%,30,24.20%,24,99,,
Press release,8.00%,8,14.00%,14,22.00%,22,31.00%,31,25.00%,25,100,,
Print newsletter,7.10%,7,10.10%,10,26.30%,26,33.30%,33,23.20%,23,99,,
Product section of a vendor’s website,4.00%,4,9.10%,9,24.20%,24,39.40%,39,23.20%,23,99,,
Radio,15.20%,15,15.20%,15,20.20%,20,22.20%,22,27.30%,27,99,,
Research report,5.10%,5,7.10%,7,27.60%,27,33.70%,33,26.50%,26,98,,
Resource section of a vendor’s website,3.10%,3,12.20%,12,24.50%,24,28.60%,28,31.60%,31,98,,
TV,14.30%,14,9.20%,9,22.40%,22,27.60%,27,26.50%,26,98,,
Twitter,23.70%,23,7.20%,7,15.50%,15,25.80%,25,27.80%,27,97,,
Video on vendor website,6.10%,6,15.20%,15,25.30%,25,27.30%,27,26.30%,26,99,,
Webinar/webcast,8.10%,8,9.10%,9,32.30%,32,28.30%,28,22.20%,22,99,,
White paper,9.20%,9,11.20%,11,27.60%,27,28.60%,28,23.50%,23,98,,
YouTube,18.20%,18,12.10%,12,15.20%,15,26.30%,26,28.30%,28,99,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"28. On the same scale, please rate how likely you are to use each of these sources / formats when you are making a final purchase decision for a specific product or service.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,5.90%,6,10.90%,11,23.80%,24,28.70%,29,30.70%,31,101,,
Audio podcast,15.00%,15,14.00%,14,25.00%,25,25.00%,25,21.00%,21,100,,
Banner ad on a website,20.80%,21,10.90%,11,19.80%,20,28.70%,29,19.80%,20,101,,
Blog,15.20%,15,11.10%,11,17.20%,17,31.30%,31,25.30%,25,99,,
Call from or meeting with a sales representative,6.90%,7,6.90%,7,24.80%,25,28.70%,29,32.70%,33,101,,
Case study,9.90%,10,10.90%,11,19.80%,20,35.60%,36,23.80%,24,101,,
eBook / guide / handbook,12.10%,12,14.10%,14,30.30%,30,19.20%,19,24.20%,24,99,,
Email newsletter,10.10%,10,11.10%,11,29.30%,29,26.30%,26,23.20%,23,99,,
Event or trade show,9.00%,9,7.00%,7,28.00%,28,24.00%,24,32.00%,32,100,,
Facebook,23.00%,23,7.00%,7,19.00%,19,27.00%,27,24.00%,24,100,,
Forum or chat site,16.00%,16,8.00%,8,23.00%,23,27.00%,27,26.00%,26,100,,
Google ,16.20%,16,16.20%,16,18.20%,18,26.30%,26,23.20%,23,99,,
Infographic,19.00%,19,11.00%,11,22.00%,22,20.00%,20,28.00%,28,100,,
"Interactive tool, such as a calculator or configurator",8.00%,8,15.00%,15,25.00%,25,28.00%,28,24.00%,24,100,,
LinkedIn,18.20%,18,5.10%,5,28.30%,28,21.20%,21,27.30%,27,99,,
Newspaper / magazine (print or online),10.00%,10,17.00%,17,23.00%,23,26.00%,26,24.00%,24,100,,
One-off email,13.00%,13,13.00%,13,24.00%,24,28.00%,28,22.00%,22,100,,
Outdoor billboard or signage,20.20%,20,13.10%,13,21.20%,21,25.30%,25,20.20%,20,99,,
Peer / colleague,5.00%,5,4.00%,4,27.00%,27,41.00%,41,23.00%,23,100,,
"Postcard, letter or catalog in the mail",12.00%,12,10.00%,10,25.00%,25,32.00%,32,21.00%,21,100,,
Press release,12.00%,12,10.00%,10,28.00%,28,24.00%,24,26.00%,26,100,,
Print newsletter,10.10%,10,9.10%,9,24.20%,24,30.30%,30,26.30%,26,99,,
Product section of a vendor’s website,6.10%,6,6.10%,6,26.30%,26,33.30%,33,28.30%,28,99,,
Radio,18.20%,18,13.10%,13,23.20%,23,19.20%,19,26.30%,26,99,,
Research report,8.10%,8,11.10%,11,23.20%,23,32.30%,32,25.30%,25,99,,
Resource section of a vendor’s website,6.00%,6,13.00%,13,24.00%,24,33.00%,33,24.00%,24,100,,
TV,16.00%,16,11.00%,11,31.00%,31,17.00%,17,25.00%,25,100,,
Twitter,25.00%,25,5.00%,5,22.00%,22,24.00%,24,24.00%,24,100,,
Video on vendor website,7.10%,7,10.20%,10,22.40%,22,34.70%,34,25.50%,25,98,,
Webinar/webcast,7.10%,7,13.10%,13,24.20%,24,30.30%,30,25.30%,25,99,,
White paper,10.20%,10,10.20%,10,21.40%,21,32.70%,32,25.50%,25,98,,
YouTube,23.20%,23,7.10%,7,19.20%,19,31.30%,31,19.20%,19,99,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
