District of Columbia,0,0.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
6. Which best describes your industry?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Accommodation & food service,3,1.60%,,,,,,,,,,,
"Administrative, support, waste management & remediation service",4,2.10%,,,,,,,,,,,
"Arts, entertainment & recreation",19,9.90%,,,,,,,,,,,
Construction,17,8.90%,,,,,,,,,,,
Educational services,12,6.30%,,,,,,,,,,,
Finance & insurance,5,2.60%,,,,,,,,,,,
Health care & social assistance,10,5.20%,,,,,,,,,,,
Information technology,10,5.20%,,,,,,,,,,,
"Local, state or federal government (any kind)",0,0.00%,,,,,,,,,,,
Management of companies & enterprises,2,1.00%,,,,,,,,,,,
Manufacturing,5,2.60%,,,,,,,,,,,
Mining,0,0.00%,,,,,,,,,,,
Other services (except public administration),28,14.60%,,,,,,,,,,,
Professional services,30,15.60%,,,,,,,,,,,
Scientific & technical services,4,2.10%,,,,,,,,,,,
"Real estate, rental & leasing",9,4.70%,,,,,,,,,,,
Retail trade,23,12.00%,,,,,,,,,,,
Transportation & warehousing,3,1.60%,,,,,,,,,,,
Utilities,3,1.60%,,,,,,,,,,,
Wholesale trade,5,2.60%,,,,,,,,,,,
Not currently working,0,0.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
7. How long has your company been in business?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Less than one year,5,2.50%,,,,,,,,,,,
One to five years,42,21.30%,,,,,,,,,,,
Six to 10 years,44,22.30%,,,,,,,,,,,
More than 10 years,106,53.80%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"8. What is your revenue outlook for 2014, compared to 2013?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Up by 10% or more,0,0.00%,,,,,,,,,,,
"Up, by less than 10%",0,0.00%,,,,,,,,,,,
Same as 2013,139,69.50%,,,,,,,,,,,
"Down, by less than 10%",31,15.50%,,,,,,,,,,,
Down by more than 10%,30,15.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"9. Roughly what percent of your work time do you spend conducting business via a smartphone (e.g., an iPhone or Samsung Galaxy) and/or tablet (e.g., an iPad)?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
None,72,36.20%,,,,,,,,,,,
Up to 25%,70,35.20%,,,,,,,,,,,
25% to 49%,31,15.60%,,,,,,,,,,,
50% to 74%,20,10.10%,,,,,,,,,,,
75% to 99%,4,2.00%,,,,,,,,,,,
100% - I only do business on my smartphone and/or tablet,2,1.00%,,,,,,,,,,,
,,,,,,,,,,,,,
Statistics,,,,,,,,,,,,,
Sum,"2,275.00",,,,,,,,,,,,
Average,39.9,,,,,,,,,,,,
StdDev,19.2,,,,,,,,,,,,
Max,100,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
10. Which of the following transactions does your business handle on smartphones and/or tablets? (select all that apply),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Returns / exchanges,21,10.50%,,,,,,,,,,,
Capture customer contact information,62,31.00%,,,,,,,,,,,
Email receipts,61,30.50%,,,,,,,,,,,
Check inventory availability,35,17.50%,,,,,,,,,,,
None of the above,97,48.50%,,,,,,,,,,,
I don’t know,1,0.50%,,,,,,,,,,,
Other (please describe),17,8.50%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"11. On a scale of 1 (not at all important) to 5 (very important), please rate each of these items:",,,,,,,,,,,,,
,1 (not at all important),,2,,3 (somewhat important),,4,,5 (very important),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Smartphones and tablets for my business,26.60%,53,9.00%,18,24.10%,48,15.10%,30,25.10%,50,199,,
Virus and malware protection for my business,10.10%,20,6.00%,12,15.60%,31,22.60%,45,45.70%,91,199,,
Virus and malware protection for my smartphones and/or tablets,23.20%,46,9.10%,18,14.60%,29,20.20%,40,32.80%,65,198,,
Keeping data safe on smartphones and tablets,24.60%,49,5.50%,11,13.60%,27,19.60%,39,36.70%,73,199,,
Preventing smartphones and tablets from being lost or stolen,23.20%,46,6.10%,12,8.60%,17,22.20%,44,39.90%,79,198,,
Restricting employees' personal use of business smartphones and tablets,41.70%,83,12.10%,24,10.60%,21,18.60%,37,17.10%,34,199,,
Making my team more productive and saving costs by using more smartphones and tablets,35.00%,70,12.50%,25,19.50%,39,13.50%,27,19.50%,39,200,,
The information security policies of a vendor (such as a CPA or payroll service provider) as a factor in choosing / working with that vendor,25.90%,51,10.20%,20,17.80%,35,21.30%,42,24.90%,49,197,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
12. Do you provide smartphones or tablets to employees or contractors?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
"Yes, for use during working hours only",44,22.10%,,,,,,,,,,,
"Yes, for employees / contractors to take home (personal use permitted)",19,9.60%,,,,,,,,,,,
No,136,68.30%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
13. What kinds of smartphones / tablets do you provide to employees or contractors? (select all that apply),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
iOS,29,46.80%,,,,,,,,,,,
Android,38,61.30%,,,,,,,,,,,
Windows,11,17.70%,,,,,,,,,,,
"Other (e.g., BlackBerry)",2,3.20%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"15. On average, how many total devices (i.e., desktop computer / workstation, laptop / portable PC, smartphone, tablet) does each of your employees typically use on a daily basis for work purposes?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
None,34,17.00%,,,,,,,,,,,
One,76,38.00%,,,,,,,,,,,
Two,55,27.50%,,,,,,,,,,,
Three,20,10.00%,,,,,,,,,,,
Four,5,2.50%,,,,,,,,,,,
Five or more,10,5.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
16. Please answer each of the following questions yes or no:,,,,,,,,,,,,,
,Yes,,No,,Responses,,,,,,,,
,%,#,%,#,#,,,,,,,,
Do you feel that small businesses are more prone / vulnerable to attack from cybercriminals than mid-sized or large businesses are?,38.20%,76,61.80%,123,199,,,,,,,,
Does your company have a security policy regarding using smartphones / tablets for business purposes?,42.70%,85,57.30%,114,199,,,,,,,,
Does your company have a plan to deal with a lost or stolen company-issued smartphone / tablet?,42.40%,84,57.60%,114,198,,,,,,,,
"Have your employees ever lost a company-issued smartphone / tablet, or had one stolen?",17.10%,34,82.90%,165,199,,,,,,,,
Do you plan to use more tablets or “phablets” in the next year in your business?,33.30%,66,66.70%,132,198,,,,,,,,
Do you or your employees keep customer information on smartphones / tablets?,43.90%,86,56.10%,110,196,,,,,,,,
Do you believe that the use of smartphones / tablets in your company creates a security risk?,38.90%,77,61.10%,121,198,,,,,,,,
Is the information that you or your employees store on smartphones / tablets important to conducting your business?,53.80%,107,46.20%,92,199,,,,,,,,
Do you use a security product on your smartphones / tablets today to protect against malware and / or theft or loss?,45.70%,90,54.30%,107,197,,,,,,,,
Do you see any value in having a security product on your smartphones / tablets?,58.80%,117,41.20%,82,199,,,,,,,,
Do you feel you have a good understanding of how your employees use their smartphones / tablets for work?,70.90%,139,29.10%,57,196,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
17. Did your lost or stolen company-issued smartphone/tablet result in a breach or data theft?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Yes,10,31.30%,,,,,,,,,,,
No,22,68.80%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"18. In general, where would you say you first learn about new products and services for your business? (rank from most to least important)",,,,,,,,,,,,,
Item,Score,Overall Rank,,,,,,,,,,,
"Direct from vendors – e.g., email, websites, trade shows, sales call from representative, etc.",1184,1,,,,,,,,,,,
Business news media / review sites / blogs,1075,2,,,,,,,,,,,
Other business owners / peers / colleagues,1052,3,,,,,,,,,,,
In a store,977,4,,,,,,,,,,,
"My internal team – e.g., my IT manager, financial manager, HR manager, etc.",846,5,,,,,,,,,,,
"My external team – e.g., my accountant, attorney or local technology consultant / reseller",811,6,,,,,,,,,,,
Online forum / discussion board,726,7,,,,,,,,,,,
Social media site,652,8,,,,,,,,,,,
Analysts like Forrester or Gartner,627,9,,,,,,,,,,,
total_responses_text: 193,,,,,,,,,,,,,
"Score is a weighted calculation. Items ranked first are valued higher than the following ranks, the score is the sum of all weighted rank counts.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"19. On a scale of 1 (very unlikely) to 5 (very likely), please rate how likely you are to first learn about a product or service for your business via each of these specific sources / formats.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,41.60%,82,12.70%,25,21.30%,42,13.20%,26,11.20%,22,197,,
Audio podcast,47.20%,93,17.30%,34,18.80%,37,7.60%,15,9.10%,18,197,,
Banner ad on a website,32.50%,64,15.70%,31,26.40%,52,15.20%,30,10.20%,20,197,,
Blog,35.70%,70,23.00%,45,18.40%,36,15.30%,30,7.70%,15,196,,
Call from or meeting with sales representative,29.60%,58,14.80%,29,22.40%,44,17.30%,34,15.80%,31,196,,
Case study,31.60%,62,19.40%,38,23.50%,46,13.80%,27,11.70%,23,196,,
eBook / guide / handbook,34.00%,67,15.70%,31,26.90%,53,12.70%,25,10.70%,21,197,,
Email newsletter,18.90%,37,10.70%,21,25.00%,49,29.60%,58,15.80%,31,196,,
Event or trade show,21.30%,42,10.20%,20,26.90%,53,24.90%,49,16.80%,33,197,,
Facebook,43.40%,85,15.80%,31,18.40%,36,11.20%,22,11.20%,22,196,,
Forum or discussion board,27.40%,54,17.80%,35,26.90%,53,17.80%,35,10.20%,20,197,,
Google ,40.80%,80,15.30%,30,24.00%,47,13.80%,27,6.10%,12,196,,
Infographic,49.00%,96,12.80%,25,21.40%,42,10.70%,21,6.10%,12,196,,
LinkedIn,48.20%,94,10.30%,20,24.10%,47,7.20%,14,10.30%,20,195,,
Newspaper / magazine (print or online),16.80%,33,14.20%,28,22.80%,45,30.50%,60,15.70%,31,197,,
One-off email,34.40%,67,14.40%,28,24.60%,48,16.90%,33,9.70%,19,195,,
Outdoor billboard or signage,41.80%,82,19.90%,39,17.30%,34,9.20%,18,11.70%,23,196,,
Peer / colleague,10.10%,20,8.10%,16,23.70%,47,27.30%,54,30.80%,61,198,,
"Postcard, letter or catalog in the mail",26.90%,53,13.70%,27,26.90%,53,20.30%,40,12.20%,24,197,,
Press release,34.80%,69,14.10%,28,28.80%,57,12.60%,25,9.60%,19,198,,
Print newsletter,28.10%,55,11.20%,22,27.60%,54,20.40%,40,12.80%,25,196,,
Product section of a vendor’s website,25.90%,51,13.20%,26,26.90%,53,20.80%,41,13.20%,26,197,,
Radio,40.90%,79,16.10%,31,25.40%,49,11.40%,22,6.20%,12,193,,
Research report,30.10%,58,15.00%,29,26.90%,52,16.60%,32,11.40%,22,193,,
Resource section of a vendor’s website,28.90%,56,16.00%,31,23.70%,46,19.60%,38,11.90%,23,194,,
TV,28.10%,55,15.80%,31,23.50%,46,17.30%,34,15.30%,30,196,,
Twitter,57.90%,113,10.80%,21,14.40%,28,7.70%,15,9.20%,18,195,,
Video on vendor website,40.00%,78,12.80%,25,23.60%,46,14.90%,29,8.70%,17,195,,
Webinar/webcast,40.50%,79,16.40%,32,21.00%,41,12.30%,24,9.70%,19,195,,
White paper,42.50%,82,13.50%,26,21.80%,42,12.40%,24,9.80%,19,193,,
YouTube,48.70%,96,11.70%,23,18.30%,36,12.70%,25,8.60%,17,197,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"22. Who do you rely on most for information, advice or recommendations when you are investigating new products or services for your business? (rank from most to least important)",,,,,,,,,,,,,
Item,Score,Overall Rank,,,,,,,,,,,
Peers / colleagues,632,1,,,,,,,,,,,
My internal team,606,2,,,,,,,,,,,
"My external team (e.g., accountant, attorney, consultant, tech vendor, etc.)",539,3,,,,,,,,,,,
"Third-party experts, e.g., analysts, bloggers or reviewers",496,4,,,,,,,,,,,
Vendors,465,5,,,,,,,,,,,
total_responses_text: 194,,,,,,,,,,,,,
"Score is a weighted calculation. Items ranked first are valued higher than the following ranks, the score is the sum of all weighted rank counts.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"23. Once your company has decided to investigate a new product or service for your business, who typically leads the research? (select the closest answer)",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Me,161,80.50%,,,,,,,,,,,
"The relevant manager / group (e.g. IT, sales, HR, etc.)",31,15.50%,,,,,,,,,,,
My office manager,5,2.50%,,,,,,,,,,,
An external consultant,1,0.50%,,,,,,,,,,,
Other (please describe),2,1.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"24. On a scale of 1 (do not want at all) to 5 (want very much), please rate when you want to hear from a salesperson:",,,,,,,,,,,,,
,1 (do not want),,2,,3,,4,,5 (want very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
After we first learn about a product or service,25.50%,50,13.80%,27,28.10%,55,17.90%,35,14.80%,29,196,,
Once we are considering purchasing a product or service,13.20%,26,9.60%,19,27.90%,55,26.90%,53,22.30%,44,197,,
Once we are ready to purchase a product or service,8.80%,17,3.10%,6,17.60%,34,34.70%,67,35.80%,69,193,,
"On an ongoing basis, for example via occasional calls or emails",24.10%,47,16.40%,32,30.30%,59,17.90%,35,11.30%,22,195,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"25. When you do meet with a salesperson, please rate how much you like each of these kinds of materials they might review with you. Please use a scale of 1 (do not like at all) to 5 (like very much).",,,,,,,,,,,,,
,1 (do not like at all),,2,,3,,4,,5 (like very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Printed pieces,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,,
Sheets or brochures describing the product,7.10%,14,6.60%,13,25.90%,51,26.90%,53,33.50%,66,197,,
Checklist or worksheet to determine the right product configuration for your needs,11.20%,22,9.60%,19,27.90%,55,24.90%,49,26.40%,52,197,,
Customer stories or case studies,17.40%,34,13.30%,26,33.30%,65,23.10%,45,12.80%,25,195,,
"Handbook or guide on a business management topic, like how to get new customers",19.00%,37,13.30%,26,28.20%,55,23.10%,45,16.40%,32,195,,
Tablet computer (such as an iPad),0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,,
Interactive tool to determine the right product configuration for your needs,21.10%,41,10.30%,20,28.90%,56,21.60%,42,18.00%,35,194,,
"Instant quote / order confirmation with specifications, costs, delivery timing, etc.",15.30%,30,5.60%,11,29.10%,57,28.10%,55,21.90%,43,196,,
Presentation (like a PowerPoint) on product features and benefits,20.10%,39,11.30%,22,33.00%,64,19.60%,38,16.00%,31,194,,
Presentation featuring customer stories or case studies,23.60%,46,16.40%,32,29.70%,58,22.60%,44,7.70%,15,195,,
Video describing the product features and benefits,17.90%,35,8.20%,16,29.70%,58,26.20%,51,17.90%,35,195,,
Video presenting customer stories or case studies,26.20%,51,15.40%,30,29.70%,58,16.40%,32,12.30%,24,195,,
"Video on a business management topic, like how to get new customers",27.70%,53,12.60%,24,31.40%,60,16.20%,31,12.00%,23,191,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"26. On a scale of 1 (very unlikely) to 5 (very likely), please rate how likely you are to use each of these sources / formats when you are researching a product or service for your business.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,29.40%,58,10.70%,21,23.90%,47,23.40%,46,12.70%,25,197,,
Audio podcast,41.70%,83,17.60%,35,23.60%,47,8.50%,17,8.50%,17,199,,
Banner ad on a website,41.10%,81,16.20%,32,20.80%,41,13.20%,26,8.60%,17,197,,
Blog,37.20%,74,17.10%,34,19.60%,39,14.60%,29,11.60%,23,199,,
Call from or meeting with sales representative,20.80%,41,17.80%,35,28.40%,56,19.80%,39,13.20%,26,197,,
Case study,29.30%,58,12.10%,24,24.70%,49,25.30%,50,8.60%,17,198,,
eBook / guide / handbook,25.60%,51,16.10%,32,27.60%,55,21.10%,42,9.50%,19,199,,
Email newsletter,18.20%,36,15.70%,31,27.80%,55,25.80%,51,12.60%,25,198,,
Event or trade show,19.20%,38,11.10%,22,24.20%,48,28.30%,56,17.20%,34,198,,
Facebook,48.70%,97,12.60%,25,19.10%,38,9.50%,19,10.10%,20,199,,
Forum or chat site,37.70%,75,14.10%,28,20.10%,40,18.10%,36,10.10%,20,199,,
Google ,44.20%,87,12.20%,24,24.40%,48,10.70%,21,8.60%,17,197,,
Infographic,44.30%,86,14.40%,28,21.10%,41,9.80%,19,10.30%,20,194,,
"Interactive tool, such as a calculator or configurator",33.80%,67,13.60%,27,25.30%,50,15.70%,31,11.60%,23,198,,
LinkedIn,48.70%,96,10.20%,20,20.30%,40,10.70%,21,10.20%,20,197,,
Newspaper / magazine (print or online),17.40%,34,16.90%,33,26.70%,52,27.20%,53,11.80%,23,195,,
One-off email,31.30%,61,14.40%,28,27.20%,53,18.50%,36,8.70%,17,195,,
Outdoor billboard or signage,41.50%,81,19.00%,37,21.50%,42,8.20%,16,9.70%,19,195,,
Peer / colleague,10.70%,21,10.70%,21,21.80%,43,34.00%,67,22.80%,45,197,,
"Postcard, letter or catalog in the mail",25.40%,50,13.20%,26,29.40%,58,18.80%,37,13.20%,26,197,,
Press release,27.80%,55,19.20%,38,26.80%,53,17.20%,34,9.10%,18,198,,
Print newsletter,21.50%,42,12.30%,24,31.80%,62,23.10%,45,11.30%,22,195,,
Product section of a vendor’s website,19.20%,38,11.10%,22,29.30%,58,25.30%,50,15.20%,30,198,,
Radio,39.60%,78,17.30%,34,23.40%,46,11.20%,22,8.60%,17,197,,
Research report,23.70%,46,12.40%,24,27.80%,54,22.20%,43,13.90%,27,194,,
Resource section of a vendor’s website,21.30%,42,13.20%,26,28.40%,56,24.90%,49,12.20%,24,197,,
TV,34.40%,67,16.40%,32,24.10%,47,14.90%,29,10.30%,20,195,,
Twitter,59.10%,117,9.10%,18,13.60%,27,9.60%,19,8.60%,17,198,,
Video on vendor website,28.60%,56,13.80%,27,28.10%,55,21.90%,43,7.70%,15,196,,
Webinar/webcast,34.20%,67,13.80%,27,26.00%,51,16.80%,33,9.20%,18,196,,
White paper,38.10%,74,11.30%,22,26.80%,52,13.40%,26,10.30%,20,194,,
YouTube,45.10%,88,12.30%,24,20.50%,40,11.30%,22,10.80%,21,195,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"28. On the same scale, please rate how likely you are to use each of these sources / formats when you are making a final purchase decision for a specific product or service.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,31.30%,61,16.40%,32,23.10%,45,14.90%,29,14.40%,28,195,,
Audio podcast,45.90%,89,16.00%,31,21.60%,42,5.70%,11,10.80%,21,194,,
Banner ad on a website,46.60%,90,16.10%,31,21.20%,41,6.70%,13,9.30%,18,193,,
Blog,43.20%,83,16.10%,31,18.80%,36,12.50%,24,9.40%,18,192,,
Call from or meeting with a sales representative,26.20%,51,12.80%,25,23.60%,46,25.10%,49,12.30%,24,195,,
Case study,32.80%,63,12.50%,24,27.10%,52,18.80%,36,8.90%,17,192,,
eBook / guide / handbook,33.70%,66,10.20%,20,28.10%,55,17.30%,34,10.70%,21,196,,
Email newsletter,27.20%,53,14.40%,28,28.70%,56,18.50%,36,11.30%,22,195,,
Event or trade show,27.80%,54,7.20%,14,27.80%,54,20.10%,39,17.00%,33,194,,
Facebook,54.90%,107,9.20%,18,15.90%,31,8.20%,16,11.80%,23,195,,
Forum or chat site,43.10%,84,14.90%,29,20.00%,39,12.30%,24,9.70%,19,195,,
Google ,47.40%,93,14.30%,28,18.90%,37,9.70%,19,9.70%,19,196,,
Infographic,49.00%,94,11.50%,22,22.40%,43,6.80%,13,10.40%,20,192,,
"Interactive tool, such as a calculator or configurator",37.80%,74,9.20%,18,26.50%,52,14.80%,29,11.70%,23,196,,
LinkedIn,52.80%,102,9.80%,19,16.60%,32,8.30%,16,12.40%,24,193,,
Newspaper / magazine (print or online),30.40%,59,16.00%,31,23.70%,46,16.00%,31,13.90%,27,194,,
One-off email,39.80%,78,11.70%,23,24.00%,47,14.80%,29,9.70%,19,196,,
Outdoor billboard or signage,46.90%,91,14.90%,29,21.10%,41,8.20%,16,8.80%,17,194,,
Peer / colleague,13.80%,27,9.20%,18,20.00%,39,36.40%,71,20.50%,40,195,,
"Postcard, letter or catalog in the mail",31.40%,61,11.90%,23,28.40%,55,18.00%,35,10.30%,20,194,,
Press release,37.70%,72,15.20%,29,24.60%,47,11.00%,21,11.50%,22,191,,
Print newsletter,30.40%,59,14.40%,28,24.70%,48,17.50%,34,12.90%,25,194,,
Product section of a vendor’s website,21.60%,42,11.30%,22,24.20%,47,25.80%,50,17.00%,33,194,,
Radio,46.40%,90,15.50%,30,17.50%,34,10.80%,21,9.80%,19,194,,
Research report,29.70%,57,12.50%,24,28.10%,54,14.60%,28,15.10%,29,192,,
Resource section of a vendor’s website,25.60%,50,9.70%,19,31.30%,61,22.60%,44,10.80%,21,195,,
TV,37.40%,73,18.50%,36,19.50%,38,14.90%,29,9.70%,19,195,,
Twitter,62.90%,122,7.70%,15,13.40%,26,7.20%,14,8.80%,17,194,,
Video on vendor website,32.50%,63,11.90%,23,25.80%,50,21.60%,42,8.20%,16,194,,
Webinar/webcast,36.90%,72,15.90%,31,22.10%,43,15.40%,30,9.70%,19,195,,
White paper,41.20%,80,11.90%,23,21.10%,41,14.90%,29,10.80%,21,194,,
YouTube,49.50%,94,10.00%,19,17.90%,34,13.20%,25,9.50%,18,190,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
