Hawaii,1,0.40%,,,,,,,,,,,
Idaho,3,1.10%,,,,,,,,,,,
Illinois,21,7.80%,,,,,,,,,,,
Indiana,6,2.20%,,,,,,,,,,,
Iowa,2,0.70%,,,,,,,,,,,
Kansas,2,0.70%,,,,,,,,,,,
Kentucky,0,0.00%,,,,,,,,,,,
Louisiana,2,0.70%,,,,,,,,,,,
Maine,0,0.00%,,,,,,,,,,,
Maryland,3,1.10%,,,,,,,,,,,
Massachusetts,6,2.20%,,,,,,,,,,,
Michigan,2,0.70%,,,,,,,,,,,
Minnesota,0,0.00%,,,,,,,,,,,
Mississippi,0,0.00%,,,,,,,,,,,
Missouri,6,2.20%,,,,,,,,,,,
Montana,0,0.00%,,,,,,,,,,,
Nebraska,0,0.00%,,,,,,,,,,,
Nevada,1,0.40%,,,,,,,,,,,
New Hampshire,0,0.00%,,,,,,,,,,,
New Jersey,14,5.20%,,,,,,,,,,,
New Mexico,1,0.40%,,,,,,,,,,,
New York,30,11.10%,,,,,,,,,,,
North Carolina,12,4.40%,,,,,,,,,,,
North Dakota,3,1.10%,,,,,,,,,,,
Ohio,10,3.70%,,,,,,,,,,,
Oklahoma,1,0.40%,,,,,,,,,,,
Oregon,8,3.00%,,,,,,,,,,,
Pennsylvania,13,4.80%,,,,,,,,,,,
Rhode Island,0,0.00%,,,,,,,,,,,
South Carolina,2,0.70%,,,,,,,,,,,
South Dakota,0,0.00%,,,,,,,,,,,
Tennessee,2,0.70%,,,,,,,,,,,
Texas,20,7.40%,,,,,,,,,,,
Utah,2,0.70%,,,,,,,,,,,
Vermont,0,0.00%,,,,,,,,,,,
Virginia,5,1.90%,,,,,,,,,,,
Washington,3,1.10%,,,,,,,,,,,
West Virginia,2,0.70%,,,,,,,,,,,
Wisconsin,4,1.50%,,,,,,,,,,,
Wyoming,1,0.40%,,,,,,,,,,,
District of Columbia,0,0.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
6. Which best describes your industry?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Accommodation & food service,6,2.30%,,,,,,,,,,,
"Administrative, support, waste management & remediation service",1,0.40%,,,,,,,,,,,
"Arts, entertainment & recreation",23,8.70%,,,,,,,,,,,
Construction,32,12.10%,,,,,,,,,,,
Educational services,10,3.80%,,,,,,,,,,,
Finance & insurance,20,7.60%,,,,,,,,,,,
Health care & social assistance,12,4.50%,,,,,,,,,,,
Information technology,15,5.70%,,,,,,,,,,,
"Local, state or federal government (any kind)",0,0.00%,,,,,,,,,,,
Management of companies & enterprises,3,1.10%,,,,,,,,,,,
Manufacturing,17,6.40%,,,,,,,,,,,
Mining,0,0.00%,,,,,,,,,,,
Other services (except public administration),27,10.20%,,,,,,,,,,,
Professional services,33,12.50%,,,,,,,,,,,
Scientific & technical services,5,1.90%,,,,,,,,,,,
"Real estate, rental & leasing",16,6.00%,,,,,,,,,,,
Retail trade,27,10.20%,,,,,,,,,,,
Transportation & warehousing,7,2.60%,,,,,,,,,,,
Utilities,3,1.10%,,,,,,,,,,,
Wholesale trade,8,3.00%,,,,,,,,,,,
Not currently working,0,0.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
7. How long has your company been in business?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Less than one year,3,1.10%,,,,,,,,,,,
One to five years,48,17.80%,,,,,,,,,,,
Six to 10 years,72,26.70%,,,,,,,,,,,
More than 10 years,147,54.40%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"8. What is your revenue outlook for 2014, compared to 2013?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Up by 10% or more,91,33.50%,,,,,,,,,,,
"Up, by less than 10%",84,30.90%,,,,,,,,,,,
Same as 2013,66,24.30%,,,,,,,,,,,
"Down, by less than 10%",17,6.30%,,,,,,,,,,,
Down by more than 10%,14,5.20%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"9. Roughly what percent of your work time do you spend conducting business via a smartphone (e.g., an iPhone or Samsung Galaxy) and/or tablet (e.g., an iPad)?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
None,63,23.30%,,,,,,,,,,,
Up to 25%,101,37.40%,,,,,,,,,,,
25% to 49%,58,21.50%,,,,,,,,,,,
50% to 74%,38,14.10%,,,,,,,,,,,
75% to 99%,9,3.30%,,,,,,,,,,,
100% - I only do business on my smartphone and/or tablet,1,0.40%,,,,,,,,,,,
,,,,,,,,,,,,,
Statistics,,,,,,,,,,,,,
Sum,"4,125.00",,,,,,,,,,,,
Average,38.9,,,,,,,,,,,,
StdDev,17.2,,,,,,,,,,,,
Max,100,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
10. Which of the following transactions does your business handle on smartphones and/or tablets? (select all that apply),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Returns / exchanges,56,20.60%,,,,,,,,,,,
Capture customer contact information,131,48.20%,,,,,,,,,,,
Email receipts,129,47.40%,,,,,,,,,,,
Check inventory availability,94,34.60%,,,,,,,,,,,
None of the above,90,33.10%,,,,,,,,,,,
I don’t know,1,0.40%,,,,,,,,,,,
Other (please describe),22,8.10%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"11. On a scale of 1 (not at all important) to 5 (very important), please rate each of these items:",,,,,,,,,,,,,
,1 (not at all important),,2,,3 (somewhat important),,4,,5 (very important),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Smartphones and tablets for my business,17.80%,48,6.70%,18,19.30%,52,21.60%,58,34.60%,93,269,,
Virus and malware protection for my business,6.30%,17,3.40%,9,15.70%,42,20.50%,55,54.10%,145,268,,
Virus and malware protection for my smartphones and/or tablets,16.70%,45,7.10%,19,13.40%,36,23.40%,63,39.40%,106,269,,
Keeping data safe on smartphones and tablets,17.50%,47,4.50%,12,12.30%,33,23.00%,62,42.80%,115,269,,
Preventing smartphones and tablets from being lost or stolen,17.40%,47,4.80%,13,11.90%,32,21.50%,58,44.40%,120,270,,
Restricting employees' personal use of business smartphones and tablets,25.90%,70,11.10%,30,19.30%,52,24.10%,65,19.60%,53,270,,
Making my team more productive and saving costs by using more smartphones and tablets,21.10%,57,7.40%,20,17.80%,48,26.30%,71,27.40%,74,270,,
The information security policies of a vendor (such as a CPA or payroll service provider) as a factor in choosing / working with that vendor,18.30%,49,6.70%,18,16.00%,43,31.70%,85,27.20%,73,268,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
12. Do you provide smartphones or tablets to employees or contractors?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
"Yes, for use during working hours only",89,32.70%,,,,,,,,,,,
"Yes, for employees / contractors to take home (personal use permitted)",66,24.30%,,,,,,,,,,,
No,117,43.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
13. What kinds of smartphones / tablets do you provide to employees or contractors? (select all that apply),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
iOS,71,46.40%,,,,,,,,,,,
Android,108,70.60%,,,,,,,,,,,
Windows,37,24.20%,,,,,,,,,,,
"Other (e.g., BlackBerry)",6,3.90%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"15. On average, how many total devices (i.e., desktop computer / workstation, laptop / portable PC, smartphone, tablet) does each of your employees typically use on a daily basis for work purposes?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
None,24,8.90%,,,,,,,,,,,
One,83,30.60%,,,,,,,,,,,
Two,101,37.30%,,,,,,,,,,,
Three,39,14.40%,,,,,,,,,,,
Four,9,3.30%,,,,,,,,,,,
Five or more,15,5.50%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
16. Please answer each of the following questions yes or no:,,,,,,,,,,,,,
,Yes,,No,,Responses,,,,,,,,
,%,#,%,#,#,,,,,,,,
Do you feel that small businesses are more prone / vulnerable to attack from cybercriminals than mid-sized or large businesses are?,44.10%,120,55.90%,152,272,,,,,,,,
Does your company have a security policy regarding using smartphones / tablets for business purposes?,58.10%,158,41.90%,114,272,,,,,,,,
Does your company have a plan to deal with a lost or stolen company-issued smartphone / tablet?,57.20%,154,42.80%,115,269,,,,,,,,
"Have your employees ever lost a company-issued smartphone / tablet, or had one stolen?",31.60%,86,68.40%,186,272,,,,,,,,
Do you plan to use more tablets or “phablets” in the next year in your business?,46.70%,127,53.30%,145,272,,,,,,,,
Do you or your employees keep customer information on smartphones / tablets?,54.60%,147,45.40%,122,269,,,,,,,,
Do you believe that the use of smartphones / tablets in your company creates a security risk?,47.10%,128,52.90%,144,272,,,,,,,,
Is the information that you or your employees store on smartphones / tablets important to conducting your business?,64.70%,176,35.30%,96,272,,,,,,,,
Do you use a security product on your smartphones / tablets today to protect against malware and / or theft or loss?,55.90%,152,44.10%,120,272,,,,,,,,
Do you see any value in having a security product on your smartphones / tablets?,69.40%,188,30.60%,83,271,,,,,,,,
Do you feel you have a good understanding of how your employees use their smartphones / tablets for work?,77.00%,207,23.00%,62,269,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
17. Did your lost or stolen company-issued smartphone/tablet result in a breach or data theft?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Yes,17,20.20%,,,,,,,,,,,
No,67,79.80%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"18. In general, where would you say you first learn about new products and services for your business? (rank from most to least important)",,,,,,,,,,,,,
Item,Score,Overall Rank,,,,,,,,,,,
"Direct from vendors – e.g., email, websites, trade shows, sales call from representative, etc.",1618,1,,,,,,,,,,,
Business news media / review sites / blogs,1543,2,,,,,,,,,,,
"My internal team – e.g., my IT manager, financial manager, HR manager, etc.",1364,3,,,,,,,,,,,
Other business owners / peers / colleagues,1317,4,,,,,,,,,,,
"My external team – e.g., my accountant, attorney or local technology consultant / reseller",1189,5,,,,,,,,,,,
In a store,1170,6,,,,,,,,,,,
Online forum / discussion board,1011,7,,,,,,,,,,,
Analysts like Forrester or Gartner,980,8,,,,,,,,,,,
Social media site,789,9,,,,,,,,,,,
total_responses_text: 263,,,,,,,,,,,,,
"Score is a weighted calculation. Items ranked first are valued higher than the following ranks, the score is the sum of all weighted rank counts.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"19. On a scale of 1 (very unlikely) to 5 (very likely), please rate how likely you are to first learn about a product or service for your business via each of these specific sources / formats.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,24.10%,65,18.50%,50,26.30%,71,19.30%,52,11.90%,32,270,,
Audio podcast,35.30%,95,20.10%,54,22.30%,60,13.80%,37,8.60%,23,269,,
Banner ad on a website,26.00%,70,22.70%,61,29.40%,79,14.10%,38,7.80%,21,269,,
Blog,26.60%,71,22.10%,59,23.60%,63,20.60%,55,7.10%,19,267,,
Call from or meeting with sales representative,15.20%,41,14.50%,39,27.10%,73,25.70%,69,17.50%,47,269,,
Case study,21.60%,58,19.70%,53,25.30%,68,23.00%,62,10.40%,28,269,,
eBook / guide / handbook,23.30%,63,22.60%,61,31.50%,85,13.70%,37,8.90%,24,270,,
Email newsletter,13.00%,35,14.50%,39,29.00%,78,31.20%,84,12.30%,33,269,,
Event or trade show,11.90%,32,13.00%,35,27.40%,74,28.50%,77,19.30%,52,270,,
Facebook,40.00%,108,15.20%,41,17.80%,48,15.20%,41,11.90%,32,270,,
Forum or discussion board,22.70%,61,17.50%,47,28.60%,77,22.30%,60,8.90%,24,269,,
Google ,32.80%,88,15.30%,41,26.10%,70,20.50%,55,5.20%,14,268,,
Infographic,38.60%,103,17.60%,47,24.70%,66,12.40%,33,6.70%,18,267,,
LinkedIn,35.80%,96,13.80%,37,21.30%,57,17.20%,46,11.90%,32,268,,
Newspaper / magazine (print or online),15.20%,41,13.00%,35,29.30%,79,29.60%,80,13.00%,35,270,,
One-off email,24.20%,65,19.30%,52,29.00%,78,20.40%,55,7.10%,19,269,,
Outdoor billboard or signage,33.50%,90,27.10%,73,18.20%,49,13.40%,36,7.80%,21,269,,
Peer / colleague,8.60%,23,6.30%,17,19.40%,52,35.10%,94,30.60%,82,268,,
"Postcard, letter or catalog in the mail",24.10%,65,20.00%,54,28.90%,78,17.80%,48,9.30%,25,270,,
Press release,24.80%,67,16.30%,44,28.90%,78,19.60%,53,10.40%,28,270,,
Print newsletter,18.00%,48,21.80%,58,30.10%,80,19.50%,52,10.50%,28,266,,
Product section of a vendor’s website,16.00%,43,13.80%,37,27.10%,73,27.90%,75,15.20%,41,269,,
Radio,31.50%,84,22.10%,59,24.00%,64,14.60%,39,7.90%,21,267,,
Research report,20.60%,55,17.60%,47,26.60%,71,24.30%,65,10.90%,29,267,,
Resource section of a vendor’s website,19.10%,51,15.00%,40,25.50%,68,29.60%,79,10.90%,29,267,,
TV,23.40%,63,20.10%,54,25.30%,68,18.60%,50,12.60%,34,269,,
Twitter,47.60%,128,14.10%,38,18.60%,50,8.60%,23,11.20%,30,269,,
Video on vendor website,24.80%,66,19.20%,51,27.80%,74,19.20%,51,9.00%,24,266,,
Webinar/webcast,28.80%,77,19.10%,51,28.10%,75,13.50%,36,10.50%,28,267,,
White paper,25.80%,69,19.50%,52,27.00%,72,19.90%,53,7.90%,21,267,,
YouTube,33.60%,89,17.70%,47,24.20%,64,15.50%,41,9.10%,24,265,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"22. Who do you rely on most for information, advice or recommendations when you are investigating new products or services for your business? (rank from most to least important)",,,,,,,,,,,,,
Item,Score,Overall Rank,,,,,,,,,,,
My internal team,914,1,,,,,,,,,,,
Peers / colleagues,820,2,,,,,,,,,,,
"My external team (e.g., accountant, attorney, consultant, tech vendor, etc.)",739,3,,,,,,,,,,,
"Third-party experts, e.g., analysts, bloggers or reviewers",666,4,,,,,,,,,,,
Vendors,607,5,,,,,,,,,,,
total_responses_text: 264,,,,,,,,,,,,,
"Score is a weighted calculation. Items ranked first are valued higher than the following ranks, the score is the sum of all weighted rank counts.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"23. Once your company has decided to investigate a new product or service for your business, who typically leads the research? (select the closest answer)",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Me,189,70.30%,,,,,,,,,,,
"The relevant manager / group (e.g. IT, sales, HR, etc.)",67,24.90%,,,,,,,,,,,
My office manager,8,3.00%,,,,,,,,,,,
An external consultant,1,0.40%,,,,,,,,,,,
Other (please describe),4,1.50%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"24. On a scale of 1 (do not want at all) to 5 (want very much), please rate when you want to hear from a salesperson:",,,,,,,,,,,,,
,1 (do not want),,2,,3,,4,,5 (want very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
After we first learn about a product or service,17.80%,48,13.40%,36,27.10%,73,25.70%,69,16.00%,43,269,,
Once we are considering purchasing a product or service,7.40%,20,6.30%,17,20.40%,55,41.30%,111,24.50%,66,269,,
Once we are ready to purchase a product or service,4.50%,12,3.40%,9,18.00%,48,37.20%,99,36.80%,98,266,,
"On an ongoing basis, for example via occasional calls or emails",13.20%,35,12.50%,33,29.80%,79,29.80%,79,14.70%,39,265,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"25. When you do meet with a salesperson, please rate how much you like each of these kinds of materials they might review with you. Please use a scale of 1 (do not like at all) to 5 (like very much).",,,,,,,,,,,,,
,1 (do not like at all),,2,,3,,4,,5 (like very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Printed pieces,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,,
Sheets or brochures describing the product,4.80%,13,7.40%,20,27.00%,73,33.30%,90,27.40%,74,270,,
Checklist or worksheet to determine the right product configuration for your needs,5.60%,15,12.60%,34,26.80%,72,34.60%,93,20.40%,55,269,,
Customer stories or case studies,11.90%,32,12.70%,34,33.20%,89,26.90%,72,15.30%,41,268,,
"Handbook or guide on a business management topic, like how to get new customers",12.00%,32,15.80%,42,29.70%,79,28.20%,75,14.30%,38,266,,
Tablet computer (such as an iPad),0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,,
Interactive tool to determine the right product configuration for your needs,13.10%,35,10.80%,29,31.00%,83,28.40%,76,16.80%,45,268,,
"Instant quote / order confirmation with specifications, costs, delivery timing, etc.",9.30%,25,8.60%,23,30.50%,82,29.00%,78,22.70%,61,269,,
Presentation (like a PowerPoint) on product features and benefits,12.10%,32,12.10%,32,29.80%,79,27.20%,72,18.90%,50,265,,
Presentation featuring customer stories or case studies,15.60%,42,13.40%,36,30.10%,81,28.60%,77,12.30%,33,269,,
Video describing the product features and benefits,11.90%,32,7.10%,19,27.90%,75,30.10%,81,23.00%,62,269,,
Video presenting customer stories or case studies,15.30%,41,17.50%,47,29.90%,80,23.50%,63,13.80%,37,268,,
"Video on a business management topic, like how to get new customers",16.50%,44,15.40%,41,30.70%,82,21.00%,56,16.50%,44,267,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"26. On a scale of 1 (very unlikely) to 5 (very likely), please rate how likely you are to use each of these sources / formats when you are researching a product or service for your business.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,16.30%,44,10.00%,27,28.90%,78,27.40%,74,17.40%,47,270,,
Audio podcast,28.80%,78,22.90%,62,28.00%,76,11.10%,30,9.20%,25,271,,
Banner ad on a website,33.30%,90,19.30%,52,25.90%,70,11.10%,30,10.40%,28,270,,
Blog,27.60%,75,20.60%,56,22.80%,62,18.80%,51,10.30%,28,272,,
Call from or meeting with sales representative,11.80%,32,11.40%,31,31.30%,85,30.50%,83,15.10%,41,272,,
Case study,18.80%,51,12.50%,34,30.30%,82,25.50%,69,12.90%,35,271,,
eBook / guide / handbook,17.30%,47,19.10%,52,34.60%,94,18.00%,49,11.00%,30,272,,
Email newsletter,9.20%,25,21.30%,58,33.10%,90,25.70%,70,10.70%,29,272,,
Event or trade show,11.20%,30,10.80%,29,28.30%,76,29.00%,78,20.80%,56,269,,
Facebook,41.60%,112,13.00%,35,19.30%,52,15.60%,42,10.40%,28,269,,
Forum or chat site,28.00%,76,18.10%,49,25.10%,68,19.20%,52,9.60%,26,271,,
Google ,33.70%,91,12.60%,34,28.90%,78,15.20%,41,9.60%,26,270,,
Infographic,32.50%,87,20.50%,55,23.10%,62,13.40%,36,10.40%,28,268,,
"Interactive tool, such as a calculator or configurator",21.70%,58,19.10%,51,27.70%,74,18.70%,50,12.70%,34,267,,
LinkedIn,35.90%,97,15.60%,42,20.70%,56,15.20%,41,12.60%,34,270,,
Newspaper / magazine (print or online),16.70%,45,16.00%,43,31.20%,84,25.30%,68,10.80%,29,269,,
One-off email,21.10%,57,21.10%,57,29.60%,80,18.50%,50,9.60%,26,270,,
Outdoor billboard or signage,34.90%,94,23.00%,62,20.80%,56,13.80%,37,7.40%,20,269,,
Peer / colleague,7.70%,21,9.60%,26,24.00%,65,33.90%,92,24.70%,67,271,,
"Postcard, letter or catalog in the mail",18.80%,51,19.90%,54,33.90%,92,18.10%,49,9.20%,25,271,,
Press release,18.50%,50,22.50%,61,28.80%,78,21.80%,59,8.50%,23,271,,
Print newsletter,16.20%,43,15.00%,40,36.80%,98,22.60%,60,9.40%,25,266,,
Product section of a vendor’s website,11.40%,31,15.50%,42,26.90%,73,32.80%,89,13.30%,36,271,,
Radio,29.50%,80,22.50%,61,28.00%,76,12.20%,33,7.70%,21,271,,
Research report,17.20%,46,13.50%,36,31.50%,84,25.80%,69,12.00%,32,267,,
Resource section of a vendor’s website,11.50%,31,17.40%,47,30.70%,83,27.00%,73,13.30%,36,270,,
TV,28.30%,76,18.20%,49,24.50%,66,18.60%,50,10.40%,28,269,,
Twitter,48.50%,131,10.40%,28,17.80%,48,15.20%,41,8.10%,22,270,,
Video on vendor website,18.60%,50,14.90%,40,31.20%,84,23.80%,64,11.50%,31,269,,
Webinar/webcast,25.70%,69,17.10%,46,28.30%,76,19.30%,52,9.70%,26,269,,
White paper,23.10%,62,16.00%,43,29.90%,80,22.00%,59,9.00%,24,268,,
YouTube,31.60%,84,16.20%,43,21.80%,58,20.30%,54,10.20%,27,266,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"28. On the same scale, please rate how likely you are to use each of these sources / formats when you are making a final purchase decision for a specific product or service.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,19.00%,51,18.60%,50,23.40%,63,21.20%,57,17.80%,48,269,,
Audio podcast,36.70%,98,17.60%,47,25.50%,68,11.60%,31,8.60%,23,267,,
Banner ad on a website,41.90%,112,15.40%,41,22.80%,61,13.90%,37,6.00%,16,267,,
Blog,36.50%,97,18.00%,48,20.70%,55,16.20%,43,8.60%,23,266,,
Call from or meeting with a sales representative,13.10%,35,11.60%,31,25.70%,69,31.70%,85,17.90%,48,268,,
Case study,21.70%,58,13.90%,37,30.70%,82,23.20%,62,10.50%,28,267,,
eBook / guide / handbook,25.10%,67,15.40%,41,31.10%,83,18.40%,49,10.10%,27,267,,
Email newsletter,21.00%,56,18.00%,48,30.00%,80,22.50%,60,8.60%,23,267,,
Event or trade show,17.90%,48,10.10%,27,29.50%,79,22.80%,61,19.80%,53,268,,
Facebook,47.80%,128,9.00%,24,19.80%,53,14.60%,39,9.00%,24,268,,
Forum or chat site,35.10%,94,14.20%,38,26.10%,70,16.40%,44,8.20%,22,268,,
Google ,38.40%,103,13.80%,37,25.70%,69,14.20%,38,7.80%,21,268,,
Infographic,39.60%,106,16.40%,44,23.50%,63,12.30%,33,8.20%,22,268,,
"Interactive tool, such as a calculator or configurator",27.50%,74,14.10%,38,29.00%,78,19.30%,52,10.00%,27,269,,
LinkedIn,40.70%,107,12.50%,33,21.70%,57,14.10%,37,11.00%,29,263,,
Newspaper / magazine (print or online),24.20%,65,20.80%,56,26.00%,70,17.80%,48,11.20%,30,269,,
One-off email,30.20%,81,21.30%,57,24.30%,65,16.80%,45,7.50%,20,268,,
Outdoor billboard or signage,44.00%,118,17.20%,46,19.80%,53,13.40%,36,5.60%,15,268,,
Peer / colleague,10.40%,28,7.80%,21,24.60%,66,38.10%,102,19.00%,51,268,,
"Postcard, letter or catalog in the mail",28.00%,75,17.50%,47,29.50%,79,18.30%,49,6.70%,18,268,,
Press release,26.00%,69,20.00%,53,27.50%,73,18.50%,49,7.90%,21,265,,
Print newsletter,24.10%,64,15.40%,41,27.80%,74,24.10%,64,8.60%,23,266,,
Product section of a vendor’s website,15.80%,42,10.90%,29,25.20%,67,32.70%,87,15.40%,41,266,,
Radio,40.80%,108,18.50%,49,20.40%,54,12.10%,32,8.30%,22,265,,
Research report,21.10%,56,13.20%,35,26.70%,71,23.70%,63,15.40%,41,266,,
Resource section of a vendor’s website,19.30%,51,11.70%,31,28.80%,76,25.80%,68,14.40%,38,264,,
TV,34.60%,93,17.50%,47,21.90%,59,16.40%,44,9.70%,26,269,,
Twitter,53.40%,142,8.60%,23,16.50%,44,13.90%,37,7.50%,20,266,,
Video on vendor website,23.20%,62,16.50%,44,24.70%,66,22.50%,60,13.10%,35,267,,
Webinar/webcast,28.40%,76,16.00%,43,28.00%,75,16.80%,45,10.80%,29,268,,
White paper,27.80%,74,15.00%,40,30.50%,81,18.80%,50,7.90%,21,266,,
YouTube,39.20%,102,12.70%,33,20.40%,53,20.40%,53,7.30%,19,260,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
