12. Do you provide smartphones or tablets to employees or contractors?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
"Yes, for use during working hours only",64,43.80%,,,,,,,,,,,
"Yes, for employees / contractors to take home (personal use permitted)",38,26.00%,,,,,,,,,,,
No,44,30.10%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
13. What kinds of smartphones / tablets do you provide to employees or contractors? (select all that apply),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
iOS,46,46.00%,,,,,,,,,,,
Android,79,79.00%,,,,,,,,,,,
Windows,18,18.00%,,,,,,,,,,,
"Other (e.g., BlackBerry)",4,4.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"15. On average, how many total devices (i.e., desktop computer / workstation, laptop / portable PC, smartphone, tablet) does each of your employees typically use on a daily basis for work purposes?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
None,14,9.60%,,,,,,,,,,,
One,38,26.00%,,,,,,,,,,,
Two,54,37.00%,,,,,,,,,,,
Three,27,18.50%,,,,,,,,,,,
Four,4,2.70%,,,,,,,,,,,
Five or more,9,6.20%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
16. Please answer each of the following questions yes or no:,,,,,,,,,,,,,
,Yes,,No,,Responses,,,,,,,,
,%,#,%,#,#,,,,,,,,
Do you feel that small businesses are more prone / vulnerable to attack from cybercriminals than mid-sized or large businesses are?,58.20%,85,41.80%,61,146,,,,,,,,
Does your company have a security policy regarding using smartphones / tablets for business purposes?,70.50%,103,29.50%,43,146,,,,,,,,
Does your company have a plan to deal with a lost or stolen company-issued smartphone / tablet?,70.40%,100,29.60%,42,142,,,,,,,,
"Have your employees ever lost a company-issued smartphone / tablet, or had one stolen?",42.50%,62,57.50%,84,146,,,,,,,,
Do you plan to use more tablets or “phablets” in the next year in your business?,65.50%,95,34.50%,50,145,,,,,,,,
Do you or your employees keep customer information on smartphones / tablets?,62.30%,91,37.70%,55,146,,,,,,,,
Do you believe that the use of smartphones / tablets in your company creates a security risk?,54.80%,80,45.20%,66,146,,,,,,,,
Is the information that you or your employees store on smartphones / tablets important to conducting your business?,74.70%,109,25.30%,37,146,,,,,,,,
Do you use a security product on your smartphones / tablets today to protect against malware and / or theft or loss?,70.50%,103,29.50%,43,146,,,,,,,,
Do you see any value in having a security product on your smartphones / tablets?,75.90%,110,24.10%,35,145,,,,,,,,
Do you feel you have a good understanding of how your employees use their smartphones / tablets for work?,84.00%,121,16.00%,23,144,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
17. Did your lost or stolen company-issued smartphone/tablet result in a breach or data theft?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Yes,21,34.40%,,,,,,,,,,,
No,40,65.60%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"18. In general, where would you say you first learn about new products and services for your business? (rank from most to least important)",,,,,,,,,,,,,
Item,Score,Overall Rank,,,,,,,,,,,
"Direct from vendors – e.g., email, websites, trade shows, sales call from representative, etc.",867,1,,,,,,,,,,,
Business news media / review sites / blogs,782,2,,,,,,,,,,,
"My internal team – e.g., my IT manager, financial manager, HR manager, etc.",734,3,,,,,,,,,,,
"My external team – e.g., my accountant, attorney or local technology consultant / reseller",681,4,,,,,,,,,,,
Other business owners / peers / colleagues,645,5,,,,,,,,,,,
Analysts like Forrester or Gartner,643,6,,,,,,,,,,,
In a store,619,7,,,,,,,,,,,
Online forum / discussion board,540,8,,,,,,,,,,,
Social media site,466,9,,,,,,,,,,,
total_responses_text: 143,,,,,,,,,,,,,
"Score is a weighted calculation. Items ranked first are valued higher than the following ranks, the score is the sum of all weighted rank counts.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"19. On a scale of 1 (very unlikely) to 5 (very likely), please rate how likely you are to first learn about a product or service for your business via each of these specific sources / formats.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,20.10%,29,12.50%,18,23.60%,34,20.10%,29,23.60%,34,144,,
Audio podcast,23.10%,33,21.70%,31,21.00%,30,21.70%,31,12.60%,18,143,,
Banner ad on a website,17.40%,25,16.70%,24,28.50%,41,26.40%,38,11.10%,16,144,,
Blog,16.80%,24,15.40%,22,23.80%,34,30.80%,44,13.30%,19,143,,
Call from or meeting with sales representative,10.40%,15,9.00%,13,25.70%,37,27.10%,39,27.80%,40,144,,
Case study,17.50%,25,11.90%,17,25.90%,37,25.20%,36,19.60%,28,143,,
eBook / guide / handbook,16.00%,23,18.10%,26,23.60%,34,23.60%,34,18.80%,27,144,,
Email newsletter,6.90%,10,16.00%,23,25.70%,37,29.20%,42,22.20%,32,144,,
Event or trade show,10.50%,15,9.10%,13,24.50%,35,33.60%,48,22.40%,32,143,,
Facebook,26.40%,38,12.50%,18,22.90%,33,19.40%,28,18.80%,27,144,,
Forum or discussion board,11.20%,16,19.60%,28,27.30%,39,22.40%,32,19.60%,28,143,,
Google ,23.80%,34,16.80%,24,21.00%,30,24.50%,35,14.00%,20,143,,
Infographic,25.40%,36,14.80%,21,23.20%,33,19.00%,27,17.60%,25,142,,
LinkedIn,19.70%,28,15.50%,22,23.20%,33,27.50%,39,14.10%,20,142,,
Newspaper / magazine (print or online),9.90%,14,9.90%,14,28.20%,40,32.40%,46,19.70%,28,142,,
One-off email,15.60%,22,17.00%,24,23.40%,33,27.00%,38,17.00%,24,141,,
Outdoor billboard or signage,23.10%,33,23.10%,33,17.50%,25,22.40%,32,14.00%,20,143,,
Peer / colleague,5.60%,8,5.60%,8,18.30%,26,33.10%,47,37.30%,53,142,,
"Postcard, letter or catalog in the mail",16.70%,24,15.30%,22,21.50%,31,30.60%,44,16.00%,23,144,,
Press release,14.70%,21,12.60%,18,29.40%,42,28.70%,41,14.70%,21,143,,
Print newsletter,13.30%,19,16.10%,23,26.60%,38,28.00%,40,16.10%,23,143,,
Product section of a vendor’s website,10.50%,15,9.10%,13,25.20%,36,35.00%,50,20.30%,29,143,,
Radio,19.90%,28,19.90%,28,27.00%,38,19.90%,28,13.50%,19,141,,
Research report,15.70%,22,14.30%,20,21.40%,30,31.40%,44,17.10%,24,140,,
Resource section of a vendor’s website,14.10%,20,10.60%,15,23.20%,33,31.00%,44,21.10%,30,142,,
TV,12.00%,17,17.60%,25,22.50%,32,27.50%,39,20.40%,29,142,,
Twitter,31.70%,45,10.60%,15,23.20%,33,16.20%,23,18.30%,26,142,,
Video on vendor website,14.90%,21,12.80%,18,29.80%,42,31.90%,45,10.60%,15,141,,
Webinar/webcast,17.70%,25,19.10%,27,27.00%,38,17.00%,24,19.10%,27,141,,
White paper,21.70%,31,18.20%,26,21.00%,30,22.40%,32,16.80%,24,143,,
YouTube,23.20%,33,14.80%,21,26.10%,37,21.80%,31,14.10%,20,142,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"22. Who do you rely on most for information, advice or recommendations when you are investigating new products or services for your business? (rank from most to least important)",,,,,,,,,,,,,
Item,Score,Overall Rank,,,,,,,,,,,
My internal team,480,1,,,,,,,,,,,
"My external team (e.g., accountant, attorney, consultant, tech vendor, etc.)",437,2,,,,,,,,,,,
Peers / colleagues,407,3,,,,,,,,,,,
"Third-party experts, e.g., analysts, bloggers or reviewers",355,4,,,,,,,,,,,
Vendors,324,5,,,,,,,,,,,
total_responses_text: 140,,,,,,,,,,,,,
"Score is a weighted calculation. Items ranked first are valued higher than the following ranks, the score is the sum of all weighted rank counts.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"23. Once your company has decided to investigate a new product or service for your business, who typically leads the research? (select the closest answer)",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Me,110,74.80%,,,,,,,,,,,
"The relevant manager / group (e.g. IT, sales, HR, etc.)",28,19.10%,,,,,,,,,,,
My office manager,6,4.10%,,,,,,,,,,,
An external consultant,0,0.00%,,,,,,,,,,,
Other (please describe),3,2.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"24. On a scale of 1 (do not want at all) to 5 (want very much), please rate when you want to hear from a salesperson:",,,,,,,,,,,,,
,1 (do not want),,2,,3,,4,,5 (want very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
After we first learn about a product or service,10.90%,16,17.70%,26,21.80%,32,21.80%,32,27.90%,41,147,,
Once we are considering purchasing a product or service,4.10%,6,6.10%,9,24.50%,36,38.80%,57,26.50%,39,147,,
Once we are ready to purchase a product or service,4.10%,6,5.50%,8,14.50%,21,33.80%,49,42.10%,61,145,,
"On an ongoing basis, for example via occasional calls or emails",11.60%,17,13.00%,19,23.30%,34,30.10%,44,21.90%,32,146,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"25. When you do meet with a salesperson, please rate how much you like each of these kinds of materials they might review with you. Please use a scale of 1 (do not like at all) to 5 (like very much).",,,,,,,,,,,,,
,1 (do not like at all),,2,,3,,4,,5 (like very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Printed pieces,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,,
Sheets or brochures describing the product,7.50%,11,8.20%,12,21.80%,32,27.90%,41,34.70%,51,147,,
Checklist or worksheet to determine the right product configuration for your needs,4.10%,6,9.60%,14,17.80%,26,41.10%,60,27.40%,40,146,,
Customer stories or case studies,10.30%,15,12.30%,18,21.90%,32,31.50%,46,24.00%,35,146,,
"Handbook or guide on a business management topic, like how to get new customers",12.30%,18,13.70%,20,19.90%,29,32.90%,48,21.20%,31,146,,
Tablet computer (such as an iPad),0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,,
Interactive tool to determine the right product configuration for your needs,6.20%,9,7.50%,11,24.00%,35,32.90%,48,29.50%,43,146,,
"Instant quote / order confirmation with specifications, costs, delivery timing, etc.",4.80%,7,4.80%,7,21.90%,32,37.70%,55,30.80%,45,146,,
Presentation (like a PowerPoint) on product features and benefits,8.20%,12,12.20%,18,22.40%,33,32.70%,48,24.50%,36,147,,
Presentation featuring customer stories or case studies,10.30%,15,16.40%,24,20.50%,30,30.10%,44,22.60%,33,146,,
Video describing the product features and benefits,11.00%,16,4.80%,7,20.50%,30,32.90%,48,30.80%,45,146,,
Video presenting customer stories or case studies,11.00%,16,17.80%,26,21.20%,31,34.20%,50,15.80%,23,146,,
"Video on a business management topic, like how to get new customers",13.80%,20,9.70%,14,25.50%,37,29.70%,43,21.40%,31,145,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"26. On a scale of 1 (very unlikely) to 5 (very likely), please rate how likely you are to use each of these sources / formats when you are researching a product or service for your business.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,14.40%,21,8.90%,13,19.90%,29,32.90%,48,24.00%,35,146,,
Audio podcast,22.10%,32,15.90%,23,24.80%,36,21.40%,31,15.90%,23,145,,
Banner ad on a website,22.10%,32,14.50%,21,26.20%,38,20.00%,29,17.20%,25,145,,
Blog,18.80%,27,16.70%,24,20.80%,30,25.00%,36,18.80%,27,144,,
Call from or meeting with sales representative,8.30%,12,8.30%,12,24.80%,36,35.20%,51,23.40%,34,145,,
Case study,15.20%,22,8.30%,12,22.10%,32,33.80%,49,20.70%,30,145,,
eBook / guide / handbook,11.80%,17,13.20%,19,24.30%,35,31.90%,46,18.80%,27,144,,
Email newsletter,6.90%,10,15.90%,23,27.60%,40,26.20%,38,23.40%,34,145,,
Event or trade show,8.30%,12,10.40%,15,18.80%,27,36.10%,52,26.40%,38,144,,
Facebook,27.10%,39,9.00%,13,22.90%,33,23.60%,34,17.40%,25,144,,
Forum or chat site,16.60%,24,17.20%,25,19.30%,28,29.00%,42,17.90%,26,145,,
Google ,25.50%,37,11.70%,17,23.40%,34,22.10%,32,17.20%,25,145,,
Infographic,23.10%,33,14.00%,20,22.40%,32,21.00%,30,19.60%,28,143,,
"Interactive tool, such as a calculator or configurator",14.00%,20,16.10%,23,19.60%,28,28.00%,40,22.40%,32,143,,
LinkedIn,25.90%,37,11.90%,17,20.30%,29,25.90%,37,16.10%,23,143,,
Newspaper / magazine (print or online),10.50%,15,18.90%,27,24.50%,35,30.10%,43,16.10%,23,143,,
One-off email,17.60%,25,17.60%,25,19.00%,27,29.60%,42,16.20%,23,142,,
Outdoor billboard or signage,24.60%,35,18.30%,26,21.80%,31,20.40%,29,14.80%,21,142,,
Peer / colleague,6.40%,9,8.60%,12,21.40%,30,35.00%,49,28.60%,40,140,,
"Postcard, letter or catalog in the mail",13.30%,19,18.90%,27,27.30%,39,23.80%,34,16.80%,24,143,,
Press release,12.50%,18,18.80%,27,25.00%,36,28.50%,41,15.30%,22,144,,
Print newsletter,14.20%,20,12.10%,17,29.10%,41,27.00%,38,17.70%,25,141,,
Product section of a vendor’s website,7.60%,11,12.50%,18,20.10%,29,41.00%,59,18.80%,27,144,,
Radio,21.50%,31,19.40%,28,27.10%,39,17.40%,25,14.60%,21,144,,
Research report,12.10%,17,8.50%,12,24.10%,34,33.30%,47,22.00%,31,141,,
Resource section of a vendor’s website,8.50%,12,11.30%,16,21.80%,31,33.10%,47,25.40%,36,142,,
TV,17.60%,25,9.90%,14,31.00%,44,26.10%,37,15.50%,22,142,,
Twitter,35.00%,50,10.50%,15,16.10%,23,23.80%,34,14.70%,21,143,,
Video on vendor website,11.30%,16,9.20%,13,26.10%,37,35.90%,51,17.60%,25,142,,
Webinar/webcast,18.20%,26,13.30%,19,23.10%,33,27.30%,39,18.20%,26,143,,
White paper,20.30%,29,11.90%,17,26.60%,38,25.90%,37,15.40%,22,143,,
YouTube,20.30%,28,13.80%,19,17.40%,24,31.20%,43,17.40%,24,138,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"28. On the same scale, please rate how likely you are to use each of these sources / formats when you are making a final purchase decision for a specific product or service.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,15.40%,22,14.00%,20,17.50%,25,27.30%,39,25.90%,37,143,,
Audio podcast,21.80%,31,19.00%,27,21.10%,30,21.10%,30,16.90%,24,142,,
Banner ad on a website,28.70%,41,13.30%,19,22.40%,32,22.40%,32,13.30%,19,143,,
Blog,22.00%,31,19.90%,28,17.00%,24,24.80%,35,16.30%,23,141,,
Call from or meeting with a sales representative,10.40%,15,11.10%,16,19.40%,28,34.70%,50,24.30%,35,144,,
Case study,14.80%,21,15.50%,22,17.60%,25,35.20%,50,16.90%,24,142,,
eBook / guide / handbook,16.80%,24,12.60%,18,23.10%,33,29.40%,42,18.20%,26,143,,
Email newsletter,17.70%,25,12.80%,18,25.50%,36,27.00%,38,17.00%,24,141,,
Event or trade show,14.80%,21,9.20%,13,19.00%,27,31.70%,45,25.40%,36,142,,
Facebook,30.30%,43,11.30%,16,21.80%,31,21.10%,30,15.50%,22,142,,
Forum or chat site,21.70%,31,13.30%,19,20.30%,29,23.80%,34,21.00%,30,143,,
Google ,30.30%,43,13.40%,19,20.40%,29,18.30%,26,17.60%,25,142,,
Infographic,23.20%,32,13.80%,19,26.80%,37,18.10%,25,18.10%,25,138,,
"Interactive tool, such as a calculator or configurator",14.20%,20,11.30%,16,25.50%,36,29.10%,41,19.90%,28,141,,
LinkedIn,23.90%,34,11.30%,16,24.60%,35,23.90%,34,16.20%,23,142,,
Newspaper / magazine (print or online),16.20%,23,19.70%,28,22.50%,32,23.20%,33,18.30%,26,142,,
One-off email,23.20%,33,18.30%,26,21.10%,30,23.90%,34,13.40%,19,142,,
Outdoor billboard or signage,28.60%,40,17.10%,24,23.60%,33,17.90%,25,12.90%,18,140,,
Peer / colleague,7.00%,10,7.00%,10,25.40%,36,38.70%,55,21.80%,31,142,,
"Postcard, letter or catalog in the mail",18.30%,26,14.10%,20,27.50%,39,24.60%,35,15.50%,22,142,,
Press release,17.60%,25,13.40%,19,28.90%,41,24.60%,35,15.50%,22,142,,
Print newsletter,17.60%,25,12.00%,17,23.90%,34,32.40%,46,14.10%,20,142,,
Product section of a vendor’s website,6.30%,9,7.70%,11,26.10%,37,38.00%,54,21.80%,31,142,,
Radio,29.60%,42,14.10%,20,23.20%,33,19.70%,28,13.40%,19,142,,
Research report,14.90%,21,5.70%,8,27.70%,39,27.70%,39,24.10%,34,141,,
Resource section of a vendor’s website,10.00%,14,14.30%,20,22.90%,32,32.90%,46,20.00%,28,140,,
TV,22.50%,32,17.60%,25,22.50%,32,20.40%,29,16.90%,24,142,,
Twitter,38.30%,54,8.50%,12,19.10%,27,19.10%,27,14.90%,21,141,,
Video on vendor website,15.70%,22,10.00%,14,22.10%,31,32.10%,45,20.00%,28,140,,
Webinar/webcast,18.40%,26,14.20%,20,23.40%,33,24.80%,35,19.10%,27,141,,
White paper,23.40%,33,12.80%,18,21.30%,30,27.70%,39,14.90%,21,141,,
YouTube,25.00%,35,10.00%,14,16.40%,23,34.30%,48,14.30%,20,140,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
