North Dakota,0,0.00%,,,,,,,,,,,
Ohio,0,0.00%,,,,,,,,,,,
Oklahoma,0,0.00%,,,,,,,,,,,
Oregon,0,0.00%,,,,,,,,,,,
Pennsylvania,30,23.60%,,,,,,,,,,,
Rhode Island,1,0.80%,,,,,,,,,,,
South Carolina,0,0.00%,,,,,,,,,,,
South Dakota,0,0.00%,,,,,,,,,,,
Tennessee,0,0.00%,,,,,,,,,,,
Texas,0,0.00%,,,,,,,,,,,
Utah,0,0.00%,,,,,,,,,,,
Vermont,0,0.00%,,,,,,,,,,,
Virginia,0,0.00%,,,,,,,,,,,
Washington,0,0.00%,,,,,,,,,,,
West Virginia,0,0.00%,,,,,,,,,,,
Wisconsin,0,0.00%,,,,,,,,,,,
Wyoming,0,0.00%,,,,,,,,,,,
District of Columbia,0,0.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
6. Which best describes your industry?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Accommodation & food service,1,0.80%,,,,,,,,,,,
"Administrative, support, waste management & remediation service",3,2.40%,,,,,,,,,,,
"Arts, entertainment & recreation",14,11.30%,,,,,,,,,,,
Construction,8,6.50%,,,,,,,,,,,
Educational services,7,5.70%,,,,,,,,,,,
Finance & insurance,10,8.10%,,,,,,,,,,,
Health care & social assistance,5,4.00%,,,,,,,,,,,
Information technology,10,8.10%,,,,,,,,,,,
"Local, state or federal government (any kind)",0,0.00%,,,,,,,,,,,
Management of companies & enterprises,3,2.40%,,,,,,,,,,,
Manufacturing,11,8.90%,,,,,,,,,,,
Mining,0,0.00%,,,,,,,,,,,
Other services (except public administration),9,7.30%,,,,,,,,,,,
Professional services,22,17.70%,,,,,,,,,,,
Scientific & technical services,2,1.60%,,,,,,,,,,,
"Real estate, rental & leasing",3,2.40%,,,,,,,,,,,
Retail trade,9,7.30%,,,,,,,,,,,
Transportation & warehousing,2,1.60%,,,,,,,,,,,
Utilities,3,2.40%,,,,,,,,,,,
Wholesale trade,2,1.60%,,,,,,,,,,,
Not currently working,0,0.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
7. How long has your company been in business?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Less than one year,2,1.60%,,,,,,,,,,,
One to five years,25,19.80%,,,,,,,,,,,
Six to 10 years,32,25.40%,,,,,,,,,,,
More than 10 years,67,53.20%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"8. What is your revenue outlook for 2014, compared to 2013?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Up by 10% or more,48,37.80%,,,,,,,,,,,
"Up, by less than 10%",32,25.20%,,,,,,,,,,,
Same as 2013,38,29.90%,,,,,,,,,,,
"Down, by less than 10%",3,2.40%,,,,,,,,,,,
Down by more than 10%,6,4.70%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"9. Roughly what percent of your work time do you spend conducting business via a smartphone (e.g., an iPhone or Samsung Galaxy) and/or tablet (e.g., an iPad)?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
None,28,22.10%,,,,,,,,,,,
Up to 25%,36,28.40%,,,,,,,,,,,
25% to 49%,27,21.30%,,,,,,,,,,,
50% to 74%,27,21.30%,,,,,,,,,,,
75% to 99%,8,6.30%,,,,,,,,,,,
100% - I only do business on my smartphone and/or tablet,1,0.80%,,,,,,,,,,,
,,,,,,,,,,,,,
Statistics,,,,,,,,,,,,,
Sum,"2,725.00",,,,,,,,,,,,
Average,43.3,,,,,,,,,,,,
StdDev,18.5,,,,,,,,,,,,
Max,100,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
10. Which of the following transactions does your business handle on smartphones and/or tablets? (select all that apply),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Returns / exchanges,34,26.80%,,,,,,,,,,,
Capture customer contact information,65,51.20%,,,,,,,,,,,
Email receipts,64,50.40%,,,,,,,,,,,
Check inventory availability,48,37.80%,,,,,,,,,,,
None of the above,39,30.70%,,,,,,,,,,,
I don’t know,2,1.60%,,,,,,,,,,,
Other (please describe),11,8.70%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"11. On a scale of 1 (not at all important) to 5 (very important), please rate each of these items:",,,,,,,,,,,,,
,1 (not at all important),,2,,3 (somewhat important),,4,,5 (very important),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Smartphones and tablets for my business,18.30%,23,2.40%,3,18.30%,23,19.00%,24,42.10%,53,126,,
Virus and malware protection for my business,4.00%,5,1.60%,2,13.50%,17,21.40%,27,59.50%,75,126,,
Virus and malware protection for my smartphones and/or tablets,13.50%,17,4.00%,5,12.70%,16,26.20%,33,43.70%,55,126,,
Keeping data safe on smartphones and tablets,14.60%,18,4.10%,5,12.20%,15,22.00%,27,47.20%,58,123,,
Preventing smartphones and tablets from being lost or stolen,15.20%,19,4.00%,5,8.80%,11,23.20%,29,48.80%,61,125,,
Restricting employees' personal use of business smartphones and tablets,23.20%,29,6.40%,8,17.60%,22,25.60%,32,27.20%,34,125,,
Making my team more productive and saving costs by using more smartphones and tablets,19.00%,24,4.00%,5,19.00%,24,19.80%,25,38.10%,48,126,,
The information security policies of a vendor (such as a CPA or payroll service provider) as a factor in choosing / working with that vendor,12.00%,15,5.60%,7,15.20%,19,28.00%,35,39.20%,49,125,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
12. Do you provide smartphones or tablets to employees or contractors?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
"Yes, for use during working hours only",42,33.10%,,,,,,,,,,,
"Yes, for employees / contractors to take home (personal use permitted)",31,24.40%,,,,,,,,,,,
No,54,42.50%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
13. What kinds of smartphones / tablets do you provide to employees or contractors? (select all that apply),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
iOS,36,50.00%,,,,,,,,,,,
Android,49,68.10%,,,,,,,,,,,
Windows,26,36.10%,,,,,,,,,,,
"Other (e.g., BlackBerry)",2,2.80%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"15. On average, how many total devices (i.e., desktop computer / workstation, laptop / portable PC, smartphone, tablet) does each of your employees typically use on a daily basis for work purposes?",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
None,12,9.50%,,,,,,,,,,,
One,31,24.60%,,,,,,,,,,,
Two,43,34.10%,,,,,,,,,,,
Three,25,19.80%,,,,,,,,,,,
Four,7,5.60%,,,,,,,,,,,
Five or more,8,6.40%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
16. Please answer each of the following questions yes or no:,,,,,,,,,,,,,
,Yes,,No,,Responses,,,,,,,,
,%,#,%,#,#,,,,,,,,
Do you feel that small businesses are more prone / vulnerable to attack from cybercriminals than mid-sized or large businesses are?,44.40%,56,55.60%,70,126,,,,,,,,
Does your company have a security policy regarding using smartphones / tablets for business purposes?,57.90%,73,42.10%,53,126,,,,,,,,
Does your company have a plan to deal with a lost or stolen company-issued smartphone / tablet?,60.30%,76,39.70%,50,126,,,,,,,,
"Have your employees ever lost a company-issued smartphone / tablet, or had one stolen?",40.50%,51,59.50%,75,126,,,,,,,,
Do you plan to use more tablets or “phablets” in the next year in your business?,54.80%,69,45.20%,57,126,,,,,,,,
Do you or your employees keep customer information on smartphones / tablets?,62.40%,78,37.60%,47,125,,,,,,,,
Do you believe that the use of smartphones / tablets in your company creates a security risk?,50.00%,63,50.00%,63,126,,,,,,,,
Is the information that you or your employees store on smartphones / tablets important to conducting your business?,73.60%,92,26.40%,33,125,,,,,,,,
Do you use a security product on your smartphones / tablets today to protect against malware and / or theft or loss?,63.50%,80,36.50%,46,126,,,,,,,,
Do you see any value in having a security product on your smartphones / tablets?,70.60%,89,29.40%,37,126,,,,,,,,
Do you feel you have a good understanding of how your employees use their smartphones / tablets for work?,76.80%,96,23.20%,29,125,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
17. Did your lost or stolen company-issued smartphone/tablet result in a breach or data theft?,,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Yes,15,30.00%,,,,,,,,,,,
No,35,70.00%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"18. In general, where would you say you first learn about new products and services for your business? (rank from most to least important)",,,,,,,,,,,,,
Item,Score,Overall Rank,,,,,,,,,,,
"Direct from vendors – e.g., email, websites, trade shows, sales call from representative, etc.",789,1,,,,,,,,,,,
Business news media / review sites / blogs,729,2,,,,,,,,,,,
Other business owners / peers / colleagues,585,3,,,,,,,,,,,
"My internal team – e.g., my IT manager, financial manager, HR manager, etc.",577,4,,,,,,,,,,,
"My external team – e.g., my accountant, attorney or local technology consultant / reseller",573,5,,,,,,,,,,,
In a store,544,6,,,,,,,,,,,
Analysts like Forrester or Gartner,535,7,,,,,,,,,,,
Online forum / discussion board,435,8,,,,,,,,,,,
Social media site,356,9,,,,,,,,,,,
total_responses_text: 125,,,,,,,,,,,,,
"Score is a weighted calculation. Items ranked first are valued higher than the following ranks, the score is the sum of all weighted rank counts.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"19. On a scale of 1 (very unlikely) to 5 (very likely), please rate how likely you are to first learn about a product or service for your business via each of these specific sources / formats.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,29.80%,37,15.30%,19,15.30%,19,20.20%,25,19.40%,24,124,,
Audio podcast,35.20%,43,15.60%,19,22.10%,27,10.70%,13,16.40%,20,122,,
Banner ad on a website,27.40%,34,16.10%,20,22.60%,28,16.90%,21,16.90%,21,124,,
Blog,24.40%,30,19.50%,24,20.30%,25,18.70%,23,17.10%,21,123,,
Call from or meeting with sales representative,12.90%,16,12.90%,16,27.40%,34,23.40%,29,23.40%,29,124,,
Case study,20.20%,25,17.70%,22,20.20%,25,23.40%,29,18.50%,23,124,,
eBook / guide / handbook,17.70%,22,26.60%,33,25.80%,32,16.10%,20,13.70%,17,124,,
Email newsletter,14.50%,18,12.10%,15,28.20%,35,25.80%,32,19.40%,24,124,,
Event or trade show,11.20%,14,8.00%,10,28.00%,35,29.60%,37,23.20%,29,125,,
Facebook,33.10%,41,12.10%,15,14.50%,18,18.50%,23,21.80%,27,124,,
Forum or discussion board,20.20%,25,9.70%,12,24.20%,30,25.80%,32,20.20%,25,124,,
Google ,31.50%,39,14.50%,18,20.20%,25,18.50%,23,15.30%,19,124,,
Infographic,34.10%,42,11.40%,14,22.00%,27,16.30%,20,16.30%,20,123,,
LinkedIn,32.30%,40,8.90%,11,21.00%,26,20.20%,25,17.70%,22,124,,
Newspaper / magazine (print or online),12.10%,15,12.10%,15,21.80%,27,29.00%,36,25.00%,31,124,,
One-off email,26.80%,33,16.30%,20,22.00%,27,17.10%,21,17.90%,22,123,,
Outdoor billboard or signage,33.30%,41,16.30%,20,18.70%,23,13.80%,17,17.90%,22,123,,
Peer / colleague,7.30%,9,4.90%,6,17.90%,22,34.10%,42,35.80%,44,123,,
"Postcard, letter or catalog in the mail",20.20%,25,18.50%,23,21.00%,26,20.20%,25,20.20%,25,124,,
Press release,21.80%,27,15.30%,19,23.40%,29,24.20%,30,15.30%,19,124,,
Print newsletter,18.00%,22,16.40%,20,24.60%,30,18.00%,22,23.00%,28,122,,
Product section of a vendor’s website,20.20%,25,11.30%,14,20.20%,25,25.80%,32,22.60%,28,124,,
Radio,28.20%,35,14.50%,18,29.00%,36,14.50%,18,13.70%,17,124,,
Research report,20.20%,25,15.30%,19,27.40%,34,17.70%,22,19.40%,24,124,,
Resource section of a vendor’s website,21.70%,26,14.20%,17,17.50%,21,25.00%,30,21.70%,26,120,,
TV,23.40%,29,14.50%,18,21.00%,26,21.00%,26,20.20%,25,124,,
Twitter,41.10%,51,13.70%,17,15.30%,19,14.50%,18,15.30%,19,124,,
Video on vendor website,26.00%,32,12.20%,15,23.60%,29,22.80%,28,15.40%,19,123,,
Webinar/webcast,27.90%,34,17.20%,21,23.00%,28,17.20%,21,14.80%,18,122,,
White paper,31.10%,38,13.90%,17,20.50%,25,18.00%,22,16.40%,20,122,,
YouTube,34.10%,42,14.60%,18,19.50%,24,15.40%,19,16.30%,20,123,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"22. Who do you rely on most for information, advice or recommendations when you are investigating new products or services for your business? (rank from most to least important)",,,,,,,,,,,,,
Item,Score,Overall Rank,,,,,,,,,,,
My internal team,427,1,,,,,,,,,,,
"My external team (e.g., accountant, attorney, consultant, tech vendor, etc.)",383,2,,,,,,,,,,,
Peers / colleagues,377,3,,,,,,,,,,,
"Third-party experts, e.g., analysts, bloggers or reviewers",310,4,,,,,,,,,,,
Vendors,288,5,,,,,,,,,,,
total_responses_text: 124,,,,,,,,,,,,,
"Score is a weighted calculation. Items ranked first are valued higher than the following ranks, the score is the sum of all weighted rank counts.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"23. Once your company has decided to investigate a new product or service for your business, who typically leads the research? (select the closest answer)",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Me,86,68.80%,,,,,,,,,,,
"The relevant manager / group (e.g. IT, sales, HR, etc.)",30,24.00%,,,,,,,,,,,
My office manager,7,5.60%,,,,,,,,,,,
An external consultant,0,0.00%,,,,,,,,,,,
Other (please describe),2,1.60%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"24. On a scale of 1 (do not want at all) to 5 (want very much), please rate when you want to hear from a salesperson:",,,,,,,,,,,,,
,1 (do not want),,2,,3,,4,,5 (want very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
After we first learn about a product or service,15.20%,19,10.40%,13,21.60%,27,25.60%,32,27.20%,34,125,,
Once we are considering purchasing a product or service,7.90%,10,4.00%,5,24.60%,31,35.70%,45,27.80%,35,126,,
Once we are ready to purchase a product or service,6.50%,8,3.20%,4,14.50%,18,27.40%,34,48.40%,60,124,,
"On an ongoing basis, for example via occasional calls or emails",12.20%,15,8.90%,11,30.10%,37,25.20%,31,23.60%,29,123,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"25. When you do meet with a salesperson, please rate how much you like each of these kinds of materials they might review with you. Please use a scale of 1 (do not like at all) to 5 (like very much).",,,,,,,,,,,,,
,1 (do not like at all),,2,,3,,4,,5 (like very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Printed pieces,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,,
Sheets or brochures describing the product,6.30%,8,6.30%,8,24.60%,31,21.40%,27,41.30%,52,126,,
Checklist or worksheet to determine the right product configuration for your needs,7.30%,9,9.70%,12,18.50%,23,32.30%,40,32.30%,40,124,,
Customer stories or case studies,13.60%,17,10.40%,13,36.80%,46,20.00%,25,19.20%,24,125,,
"Handbook or guide on a business management topic, like how to get new customers",13.70%,17,11.30%,14,26.60%,33,29.00%,36,19.40%,24,124,,
Tablet computer (such as an iPad),0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,,
Interactive tool to determine the right product configuration for your needs,13.60%,17,8.80%,11,21.60%,27,24.80%,31,31.20%,39,125,,
"Instant quote / order confirmation with specifications, costs, delivery timing, etc.",13.50%,17,7.90%,10,17.50%,22,31.00%,39,30.20%,38,126,,
Presentation (like a PowerPoint) on product features and benefits,16.00%,20,7.20%,9,25.60%,32,23.20%,29,28.00%,35,125,,
Presentation featuring customer stories or case studies,16.80%,21,12.00%,15,32.00%,40,22.40%,28,16.80%,21,125,,
Video describing the product features and benefits,14.60%,18,6.50%,8,22.00%,27,27.60%,34,29.30%,36,123,,
Video presenting customer stories or case studies,17.60%,22,12.80%,16,28.80%,36,22.40%,28,18.40%,23,125,,
"Video on a business management topic, like how to get new customers",19.00%,23,10.70%,13,26.40%,32,21.50%,26,22.30%,27,121,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"26. On a scale of 1 (very unlikely) to 5 (very likely), please rate how likely you are to use each of these sources / formats when you are researching a product or service for your business.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,20.20%,25,10.50%,13,25.00%,31,21.80%,27,22.60%,28,124,,
Audio podcast,25.00%,31,17.70%,22,29.00%,36,12.90%,16,15.30%,19,124,,
Banner ad on a website,30.90%,38,17.10%,21,27.60%,34,10.60%,13,13.80%,17,123,,
Blog,26.80%,33,16.30%,20,17.90%,22,21.10%,26,17.90%,22,123,,
Call from or meeting with sales representative,13.80%,17,7.30%,9,24.40%,30,33.30%,41,21.10%,26,123,,
Case study,18.70%,23,7.30%,9,30.10%,37,26.80%,33,17.10%,21,123,,
eBook / guide / handbook,17.90%,22,17.10%,21,27.60%,34,24.40%,30,13.00%,16,123,,
Email newsletter,12.90%,16,17.70%,22,29.80%,37,20.20%,25,19.40%,24,124,,
Event or trade show,11.50%,14,10.70%,13,27.00%,33,24.60%,30,26.20%,32,122,,
Facebook,36.60%,45,10.60%,13,17.10%,21,17.90%,22,17.90%,22,123,,
Forum or chat site,25.60%,32,14.40%,18,22.40%,28,20.00%,25,17.60%,22,125,,
Google ,30.60%,38,12.90%,16,26.60%,33,11.30%,14,18.50%,23,124,,
Infographic,27.60%,34,16.30%,20,23.60%,29,15.40%,19,17.10%,21,123,,
"Interactive tool, such as a calculator or configurator",21.00%,26,16.90%,21,21.00%,26,25.00%,31,16.10%,20,124,,
LinkedIn,31.20%,39,12.00%,15,20.80%,26,16.80%,21,19.20%,24,125,,
Newspaper / magazine (print or online),13.60%,17,13.60%,17,25.60%,32,31.20%,39,16.00%,20,125,,
One-off email,19.50%,24,17.90%,22,25.20%,31,17.90%,22,19.50%,24,123,,
Outdoor billboard or signage,30.60%,37,22.30%,27,17.40%,21,14.00%,17,15.70%,19,121,,
Peer / colleague,8.10%,10,8.90%,11,16.90%,21,37.10%,46,29.00%,36,124,,
"Postcard, letter or catalog in the mail",23.20%,29,14.40%,18,27.20%,34,19.20%,24,16.00%,20,125,,
Press release,16.80%,21,20.00%,25,27.20%,34,22.40%,28,13.60%,17,125,,
Print newsletter,13.20%,16,14.00%,17,29.80%,36,28.10%,34,14.90%,18,121,,
Product section of a vendor’s website,12.00%,15,13.60%,17,21.60%,27,36.00%,45,16.80%,21,125,,
Radio,28.00%,35,14.40%,18,29.60%,37,14.40%,18,13.60%,17,125,,
Research report,17.70%,22,8.10%,10,25.00%,31,31.50%,39,17.70%,22,124,,
Resource section of a vendor’s website,12.90%,16,14.50%,18,23.40%,29,30.60%,38,18.50%,23,124,,
TV,25.40%,31,12.30%,15,27.90%,34,15.60%,19,18.90%,23,122,,
Twitter,44.00%,55,9.60%,12,17.60%,22,13.60%,17,15.20%,19,125,,
Video on vendor website,20.20%,25,12.90%,16,25.80%,32,25.80%,32,15.30%,19,124,,
Webinar/webcast,21.60%,27,18.40%,23,24.00%,30,20.80%,26,15.20%,19,125,,
White paper,21.60%,27,12.80%,16,28.80%,36,18.40%,23,18.40%,23,125,,
YouTube,29.60%,37,12.80%,16,19.20%,24,17.60%,22,20.80%,26,125,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"28. On the same scale, please rate how likely you are to use each of these sources / formats when you are making a final purchase decision for a specific product or service.",,,,,,,,,,,,,
,1 (very unlikely),,2,,3,,4,,5 (very likely),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Analyst report,21.60%,27,18.40%,23,16.80%,21,16.80%,21,26.40%,33,125,,
Audio podcast,32.30%,40,16.10%,20,24.20%,30,12.90%,16,14.50%,18,124,,
Banner ad on a website,39.20%,49,14.40%,18,19.20%,24,12.00%,15,15.20%,19,125,,
Blog,30.60%,38,18.50%,23,16.90%,21,16.90%,21,16.90%,21,124,,
Call from or meeting with a sales representative,14.50%,18,9.70%,12,23.40%,29,25.80%,32,26.60%,33,124,,
Case study,20.80%,26,12.80%,16,27.20%,34,24.80%,31,14.40%,18,125,,
eBook / guide / handbook,22.40%,28,12.80%,16,32.00%,40,19.20%,24,13.60%,17,125,,
Email newsletter,18.40%,23,13.60%,17,29.60%,37,21.60%,27,16.80%,21,125,,
Event or trade show,15.20%,19,8.00%,10,32.00%,40,16.80%,21,28.00%,35,125,,
Facebook,39.20%,49,8.00%,10,20.00%,25,15.20%,19,17.60%,22,125,,
Forum or chat site,26.40%,33,15.20%,19,24.80%,31,16.00%,20,17.60%,22,125,,
Google ,33.60%,42,14.40%,18,20.80%,26,14.40%,18,16.80%,21,125,,
Infographic,34.70%,43,16.10%,20,21.00%,26,12.10%,15,16.10%,20,124,,
"Interactive tool, such as a calculator or configurator",21.60%,27,16.80%,21,26.40%,33,17.60%,22,17.60%,22,125,,
LinkedIn,32.80%,40,11.50%,14,21.30%,26,17.20%,21,17.20%,21,122,,
Newspaper / magazine (print or online),22.40%,28,16.00%,20,25.60%,32,16.80%,21,19.20%,24,125,,
One-off email,27.40%,34,17.70%,22,25.80%,32,13.70%,17,15.30%,19,124,,
Outdoor billboard or signage,40.30%,50,13.70%,17,17.70%,22,16.90%,21,11.30%,14,124,,
Peer / colleague,9.70%,12,6.50%,8,24.20%,30,34.70%,43,25.00%,31,124,,
"Postcard, letter or catalog in the mail",23.20%,29,17.60%,22,24.80%,31,18.40%,23,16.00%,20,125,,
Press release,24.80%,30,12.40%,15,27.30%,33,20.70%,25,14.90%,18,121,,
Print newsletter,22.60%,28,14.50%,18,21.00%,26,25.00%,31,16.90%,21,124,,
Product section of a vendor’s website,15.30%,19,7.30%,9,26.60%,33,26.60%,33,24.20%,30,124,,
Radio,29.30%,36,20.30%,25,19.50%,24,13.00%,16,17.90%,22,123,,
Research report,16.10%,20,15.30%,19,25.80%,32,23.40%,29,19.40%,24,124,,
Resource section of a vendor’s website,15.40%,19,9.80%,12,31.70%,39,25.20%,31,17.90%,22,123,,
TV,27.20%,34,20.00%,25,20.00%,25,16.80%,21,16.00%,20,125,,
Twitter,45.50%,56,9.80%,12,17.10%,21,14.60%,18,13.00%,16,123,,
Video on vendor website,21.10%,26,15.40%,19,22.80%,28,22.00%,27,18.70%,23,123,,
Webinar/webcast,23.40%,29,14.50%,18,23.40%,29,20.20%,25,18.50%,23,124,,
White paper,23.60%,29,14.60%,18,26.80%,33,14.60%,18,20.30%,25,123,,
YouTube,33.60%,41,13.10%,16,16.40%,20,18.90%,23,18.00%,22,122,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
